,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
t29,-0.5469121,-0.14331625,0.15380679,5.292171,-0.031116268,5.3573766,5.559005,-0.93722427,1.0280536,7.4801455,-0.14986281,0.33872345,0.7466556,1.1870425,6.053655,0.044181745,-0.37769058,-0.07284638,-0.22226201,2.8737767,3.3996487,3.668688
t30,1.9906541,9.614356,0.09214684,1.6800011,0.827303,6.5581822,-0.2543597,-0.45061323,2.097279,0.044149373,-0.01999833,7.3325524,0.14034744,1.0446897,2.3304021,0.12695192,-0.1620976,2.5562823,3.9902697,0.51012194,-0.665174,1.580048
t31,1.9622926,10.436897,0.10290272,2.1260803,0.6342865,7.0844026,-0.27449983,-0.5902599,2.3640258,0.045317054,-0.032418218,7.7848516,0.13876855,1.1417626,2.2562993,0.13900264,-0.18097529,2.8198433,3.9491727,0.50021505,-0.69373333,1.780223
t32,2.04575,7.3038836,0.068524905,0.44100463,1.2484592,5.0869746,-0.20010953,-0.088245094,1.2831438,0.040990658,0.35574317,6.2589874,0.13796914,0.7948228,2.6010342,0.09266285,-0.11641018,1.935972,4.0980496,0.5245759,-0.5900799,1.1890972
t33,-0.22437619,11.298999,0.033087604,-0.0028058123,3.3259366,3.3379464,-0.24893743,0.7023285,5.517177,0.10590882,0.6565295,4.0185075,0.29557782,1.0363332,2.4575717,0.13760102,-0.29026458,5.1797714,1.4736406,0.39905274,-0.5259151,-0.07892201
t34,-0.20621265,11.1147785,0.03269908,-0.0037886337,3.3481746,3.2689347,-0.24476133,0.83129627,5.489632,0.10619831,0.7228764,3.90205,0.28785887,1.025316,2.5549352,0.13800785,-0.29115358,5.106239,1.4874163,0.39841866,-0.52270746,-0.0790755
t35,-0.19383505,8.895684,0.13873006,-0.123451285,-0.009510061,3.4926708,-0.21771239,-0.86872256,1.7243259,0.07371942,3.4532275,10.435395,0.22584632,0.63915884,1.0570195,0.72770923,-0.11271346,6.303215,4.6205783,0.54628843,-0.476085,4.349913
t36,16.105373,-0.8842213,13.454543,12.817612,24.514223,0.053060453,-0.5220476,-0.03841103,0.12935404,0.00084333617,6.5732455,0.07121242,4.319878,0.46617192,-1.5064428,0.108646646,-1.0537839,-0.21815278,5.468146,27.524128,24.393167,-0.28726047
t37,2.2145407,8.834861,0.09179868,1.4527096,0.96207625,6.3905897,-0.2277685,-0.34262627,1.7382041,0.039310634,-0.012667762,7.0726566,0.1455205,0.98764956,2.7410789,0.11790553,-0.14909825,2.358965,4.314396,0.552408,-0.6540227,1.5323204
t38,2.184914,6.651883,0.06448936,0.31191203,1.1834528,4.91325,-0.19248669,-0.034611735,0.9992766,0.03659764,0.37820116,5.99805,0.1273588,0.7473322,2.6931598,0.084623985,-0.11314183,1.7106619,4.2393336,0.50184244,-0.5767993,1.2042283
t39,2.4152796,5.628049,0.057696093,-0.003839632,1.3223602,4.52533,-0.17037812,0.37112013,0.66703445,0.03850591,0.7749735,5.5552363,0.1151211,0.6609608,2.9320934,0.071937725,-0.11972445,1.5574169,4.4432445,0.4912979,-0.5408495,1.1156307
t40,3.9913495,1.9236228,0.05182742,-0.026253708,1.6478385,3.1710012,-0.082792796,1.5326458,0.0071733617,0.038988397,2.3302512,3.652207,0.048039846,0.35054666,3.504666,0.035880532,-0.12394887,0.74797237,4.891809,0.547259,-0.37975746,0.62994355
t41,2.3616014,8.038236,0.08346724,1.0867507,1.1128858,5.8796906,-0.21069424,-0.22802176,1.3811604,0.03832819,0.04162457,6.6642466,0.14144559,0.90240335,2.794663,0.10765239,-0.13660136,2.1192567,4.321413,0.5482007,-0.6274033,1.4288207
t42,2.6475873,5.55833,0.065139815,0.03548953,1.4480213,4.5257525,-0.1620166,0.21558934,0.6656307,0.040339876,0.8610617,5.479465,0.11035028,0.6800211,3.0757403,0.07591844,-0.121299446,1.4778198,4.5391383,0.506697,-0.5294223,1.1961255
t43,-0.23934764,9.283564,0.14721449,-0.12822634,-0.0106077725,3.651039,-0.23487748,-0.9107424,1.8313704,0.07928868,3.5978255,10.904532,0.23140624,0.66126186,1.0308243,1.1895715,-0.1176883,6.702451,4.6903605,0.59729725,-0.4854582,4.601144
t44,-0.04083199,1.6732975,0.08074901,-0.18240859,-0.0036500837,0.8134109,-0.07447783,-0.5309555,0.26313433,0.01975718,6.891681,7.1940084,0.063871294,0.29849705,0.89907056,1.1380754,-0.08305944,6.003105,5.85318,0.16601376,-0.2518904,3.790625
t45,-0.07204319,4.779918,0.09781449,-0.19019522,-0.0036910158,1.7189146,-0.13597207,-1.0167181,0.47704577,0.05289187,5.760033,8.997275,0.13071261,0.4108187,1.3332925,0.015169682,-0.10998423,5.752325,6.351331,0.097784095,-0.38723195,4.7795324
t46,-0.24268495,0.56983435,0.212317,10.846248,-0.0546668,11.155734,2.1340957,-1.810799,2.6454248,11.303485,-0.3392378,1.7533528,2.203697,1.7408972,5.0289044,0.070442535,-0.40149227,-0.00093866687,-0.43899837,0.047465384,-0.020101514,3.0237777
t47,18.601921,-1.1321478,13.98926,10.259526,30.294971,0.08332254,-0.4229703,3.1143005,0.10228955,0.008172682,8.014115,0.10409677,4.3656926,0.38234857,-1.07265,0.10412805,-1.0282086,-0.36199817,6.213394,27.634811,30.164122,-0.179451
t48,-0.0979191,-0.35772914,0.1558828,4.459533,-0.020522136,5.372153,9.531964,-0.94354177,0.60930747,12.224481,-0.20328557,0.0076689497,0.028073613,1.1802218,10.706963,0.052977633,-0.31249171,-0.023850558,-0.24014528,2.6208425,9.232587,5.8179617
t49,-0.13811949,8.165757,0.01675017,-0.013285266,5.2565336,4.1029963,-0.2796076,-0.58244,7.7091045,0.06735284,2.5448153,4.499638,0.28278154,1.0816915,3.2509387,0.17823814,-0.07957551,3.388989,2.6375685,0.18016078,-0.51957095,0.51810426
t50,-0.14994788,8.3996725,0.018337876,-0.0111297965,5.1383834,4.1899548,-0.2813116,-0.5684482,7.6097956,0.06782092,2.3464036,4.544238,0.2818506,1.0928291,3.2379158,0.18015538,-0.08320191,3.41997,2.5484052,0.17998508,-0.5189024,0.54616004
t51,-0.18564261,2.544446,0.10321072,-0.19683322,-0.010215594,1.8008074,-0.1313438,-0.38092622,0.36992264,0.038154643,6.6484103,8.7452,0.16548954,0.23441395,1.9521922,5.139014,-0.08171828,7.203483,4.792479,0.4096422,-0.17194669,4.3432026
t52,21.052757,-1.2809014,16.545013,10.309317,34.69476,0.08714189,-0.4239617,4.0182734,0.11234818,0.008626228,9.361302,0.116179004,3.3855822,0.3071169,-1.0757185,0.11723174,-1.0720909,-0.38001552,6.98627,30.103975,34.762463,-0.16265355
t53,-0.12008091,8.861,0.020850098,-0.049146835,3.8328881,2.3832004,-0.20429546,2.0379088,5.224661,0.10289408,1.3443629,2.8576548,0.2462432,0.86695,3.5497484,0.116585396,-0.26431006,4.6888585,1.9691998,0.40967613,-0.42850447,-0.11519498
t54,1.9185182,1.9565473,0.016599428,-0.18822849,4.6810107,0.13078411,-0.054412793,5.609958,5.5145164,0.08437791,5.6571345,0.27191544,0.04537241,0.2105186,4.938686,0.036738202,-0.18307668,5.061928,3.3808208,0.42997503,-0.060721986,-0.29263458
t55,0.28251255,6.0632277,0.018705467,-0.11239049,4.0010996,1.1430383,-0.120066434,3.7433565,4.9427414,0.10028382,2.6560843,1.5521209,0.16245243,0.5821745,4.495179,0.0839152,-0.24287099,4.787535,2.4791472,0.481861,-0.25753203,-0.19396955
t56,0.6359863,5.0342236,0.019767093,-0.13280019,4.0399237,0.62292534,-0.08506778,4.285879,4.7983184,0.09870483,3.2699323,1.0618483,0.12146101,0.46272004,4.6490765,0.07375431,-0.23064435,4.911523,2.6316845,0.4839048,-0.19224146,-0.2182255
t57,24.302967,-1.5863004,16.625017,6.933609,42.115524,0.11927887,-0.30179945,8.82389,0.040613297,0.0075849663,11.341941,0.17048298,4.4063444,0.29094863,-0.41125602,0.11756182,-1.0234824,-0.4912105,8.035774,29.964685,41.84512,-0.06470354
t58,21.735893,-1.3808793,15.462867,7.9412284,37.32495,0.11370612,-0.34410387,6.5469837,0.07565275,0.018866902,9.882967,0.14079532,4.0755506,0.2792109,-0.70166636,0.10683134,-1.0299302,-0.4371615,7.0910797,28.703754,36.990887,-0.11032783
t59,-0.18751517,-0.0034094574,0.21465847,10.427722,-0.056459412,11.046383,3.219081,-1.7999648,2.217273,12.073925,-0.35624024,1.3939011,1.9112874,1.7475798,6.1294146,0.06595953,-0.41241765,-0.048120465,-0.43460467,0.051971734,0.7410575,3.3755538
t60,-0.05460617,7.529016,0.016720247,-0.07765676,4.0176444,1.7811595,-0.16744764,2.8734717,5.0810075,0.10250091,1.8881252,2.1386178,0.2121315,0.73695445,4.121331,0.100617655,-0.25515795,4.613451,2.1223512,0.46513274,-0.36462566,-0.14204197
t61,0.16384423,6.12535,0.018262431,-0.1089254,4.0261645,1.078849,-0.12072998,3.6472166,4.929129,0.099379234,2.69557,1.6331468,0.17007214,0.58442754,4.481783,0.08183595,-0.23952802,4.6694055,2.3656974,0.5006119,-0.28344962,-0.17911583
t62,-0.04219774,6.487294,0.009370403,-0.039573435,5.3509564,3.6088448,-0.25493732,-0.38010347,7.349033,0.06316957,3.0271819,3.816575,0.2432894,0.9557508,3.5840957,0.16086866,-0.064563856,3.0632677,2.94384,0.14743423,-0.4280064,0.4285142
t63,0.03874675,5.943689,0.007035047,-0.045584545,5.4085407,3.4537907,-0.24520004,-0.3335067,7.2468324,0.06179281,3.2340012,3.580936,0.23015137,0.9136064,3.6573467,0.15740256,-0.06154132,2.9491804,3.0237544,0.14309207,-0.3993149,0.40112963
t64,3.4734795,5.03276,0.07146809,-0.012891874,1.4896668,5.010341,-0.17526032,0.6872651,0.53299344,0.045447133,1.3551555,5.798302,0.09752302,0.6444316,3.7397754,0.063666366,-0.13312665,1.3404943,5.601095,0.57005394,-0.5280252,1.3777173
t65,-0.07235238,5.6088147,0.10552958,-0.18606313,-0.0029942205,1.9425187,-0.1547166,-1.1351597,0.55176383,0.06333384,5.5715346,9.384772,0.15105006,0.45335904,1.2686626,0.021417944,-0.1168007,5.880715,6.3904204,0.10207244,-0.40698248,5.074504
t66,0.7251878,4.23499,0.1689542,-0.06398246,5.7562184,2.9788432,-0.21896711,-0.18843552,7.1508307,0.057107743,4.1343455,2.9347944,0.1843855,0.7997853,3.838664,0.1539734,-0.05436144,2.6586347,3.4877853,0.09436873,-0.32550964,0.19911708
t67,-0.16246338,-0.038307387,0.21237063,10.018827,-0.05627404,10.84641,3.8453007,-1.7690885,2.0075085,12.411477,-0.35452396,1.2410516,1.735278,1.7330819,6.7740784,0.063099064,-0.41376773,-0.065389045,-0.42100003,0.07870275,1.4133239,3.5955195
t68,-0.07856684,5.5178103,0.1041136,-0.18770343,-0.0028199654,1.8943019,-0.15324473,-1.131855,0.57269555,0.06185755,5.6197505,9.3454685,0.15113063,0.45185608,1.2596337,0.021423986,-0.115346715,5.892614,6.438036,0.08788401,-0.4048345,5.041466
t69,-0.8415201,-0.26715407,0.16051465,3.1914997,-0.023027707,3.4092803,9.148556,-0.66605645,0.4827917,7.108261,-0.06450745,0.008750452,0.14486444,1.1374887,8.177873,0.049320657,-0.43142095,-0.08857214,-0.179959,5.0821733,6.5596833,5.067191
t70,-0.043251716,-0.31351954,0.17314844,6.0753613,-0.02981169,7.1027465,8.735738,-1.2198801,0.9453592,13.417662,-0.25483358,0.3074005,0.30884096,1.3680748,10.6329,0.05991992,-0.34350738,-0.03299448,-0.28054193,1.9616427,8.217385,5.707281
t71,-0.08318192,-0.20072444,0.18626726,7.475035,-0.040703673,8.402092,6.516622,-1.4202709,1.3083384,12.696489,-0.2985255,0.6718737,0.84463465,1.4816852,8.816445,0.059523214,-0.36599585,-0.05287815,-0.3139796,1.1766493,5.106261,4.5929956
t72,-0.78717005,-0.31376237,0.15235373,2.3844771,-0.018366747,2.506405,10.066395,-0.497177,0.26580775,7.166036,-0.056003034,0.021511879,0.00041429498,1.053846,8.924871,0.051724132,-0.4207091,-0.0865111,-0.15340865,5.395156,7.7189603,5.2317533
t73,-0.087618425,-0.18045871,0.1909545,7.787213,-0.042950258,8.702771,6.260862,-1.4602281,1.4087996,12.689181,-0.30806506,0.7623879,0.931133,1.5169612,8.6074095,0.059652437,-0.3744064,-0.06624057,-0.3300294,1.030978,4.6587462,4.4711165
t74,-0.0728859,4.3664565,0.095542185,-0.18875195,-0.0035461877,1.6005251,-0.12727271,-1.0397751,0.33623365,0.048704706,6.0956535,8.866436,0.11337633,0.3956965,1.1993655,0.01694065,-0.10643021,5.7986965,6.398055,0.06727806,-0.37779135,4.8556743
t75,3.8969932,4.6005096,0.0734429,-0.017640783,1.5514843,5.068501,-0.16613553,0.9338773,0.3022646,0.046599757,1.5974082,5.7501006,0.09189748,0.61439633,3.9877765,0.05827635,-0.14112696,1.2286353,5.9071712,0.60475546,-0.5142491,1.375783
t76,0.8995919,3.3999703,0.24470653,-0.08300913,5.84041,2.5807242,-0.19742095,-0.1059557,7.0526466,0.054806553,4.7188396,2.6804788,0.16392568,0.7310965,3.9641895,0.14879453,-0.05174677,2.6416192,3.7118154,0.056590915,-0.28149915,0.20782919
t77,0.5316425,4.7254834,0.14911819,-0.058739576,5.7728724,3.1334403,-0.22777726,-0.23205595,7.2354107,0.05863,3.9072354,3.0175092,0.19352783,0.84499466,3.8419118,0.15977615,-0.05934333,2.659822,3.3015018,0.09919289,-0.3533281,0.2854838
t78,-0.02634903,1.6707624,0.08023125,-0.18169488,-0.0029614521,0.8915814,-0.07052154,-0.6528913,0.23217088,0.01861518,6.9826255,7.290728,0.04050172,0.33398375,0.7438428,0.46498588,-0.078357525,5.9332824,6.227909,0.1463907,-0.272221,3.8518944
t79,0.8919563,5.3384686,0.026732296,-0.13717659,4.326791,0.6653754,-0.0863032,5.0006967,5.613975,0.11098518,3.7757416,0.89396477,0.1435304,0.47110102,5.064137,0.06759646,-0.24609219,5.410817,2.7539353,0.6356851,-0.21142592,-0.28281492
t80,1.0798098,2.7190945,0.23165785,-0.08490783,6.2398596,2.4431286,-0.19390267,-0.19677621,7.6321087,0.053057473,5.3207955,2.6053262,0.1672468,0.7017718,3.9701788,0.14169411,-0.02710862,2.5066223,4.014081,0.0691365,-0.26531658,0.029504973
t81,-0.9231026,-0.28056434,0.16794108,3.1628342,-0.024342297,3.4262512,9.351913,-0.7001413,0.5518916,7.143476,-0.061079685,0.005756956,0.13299449,1.1783527,8.258816,0.042850118,-0.4438458,-0.09215574,-0.18068925,5.3855734,6.711486,5.221481
t82,6.243938,-0.016752131,0.058788717,-0.037926886,2.300928,3.9501512,-0.09919607,2.9881144,0.33969516,0.028129512,4.1908417,3.4580383,0.006477078,0.2747923,4.4204245,0.015955986,-0.14101982,0.97016335,6.95696,0.6090922,-0.30026403,-0.0046354476
t83,-0.09594097,-0.16231737,0.19372776,8.102585,-0.045081887,8.993023,5.911102,-1.5087788,1.5061215,12.680982,-0.31550533,0.79347926,0.96970105,1.5472835,8.363032,0.05899586,-0.37954104,-0.062357597,-0.3386644,0.9025058,4.227797,4.3388643
t84,-0.06288138,-0.28702855,0.17661147,6.1539245,-0.03168307,7.1240144,8.229519,-1.2280205,0.99775237,12.9633,-0.27045476,0.3030797,0.31965065,1.3623239,10.024694,0.055345967,-0.34070572,-0.04988691,-0.27709913,1.832231,7.4400764,5.371393
t85,-0.039686248,-0.2478106,0.1856973,7.360231,-0.038167726,8.3891115,7.48206,-1.4168531,1.2282165,13.668454,-0.3005126,0.59498787,0.66423416,1.5006521,9.808579,0.06231412,-0.3600771,-0.047690082,-0.3189357,1.3412642,6.511207,5.2016106
t86,-0.06006132,5.0561523,0.10269824,-0.1935053,-0.0030477378,1.6080581,-0.14541443,-1.1599839,0.4574354,0.057603832,6.0672812,9.252057,0.12391342,0.42754117,1.1235111,0.028784849,-0.11323736,5.9482102,6.6283135,0.021885501,-0.4117405,5.1714687
t87,2.245367,-0.002784205,0.0038284087,-0.14475118,5.528592,1.0073714,-0.10536732,1.7565684,6.5673265,0.03912038,6.448729,1.48562,0.01848545,0.37779465,3.9185286,0.08847262,-0.050169375,2.891854,4.42582,0.07252196,-0.10142261,-0.088507235
t88,-0.68383217,-0.4656133,0.13589536,0.023060426,-0.0009125404,0.0004869867,13.072293,-0.050240345,0.39149043,8.362675,-0.022606593,0.04882107,0.040616028,0.81439024,11.403056,0.042275753,-0.3221285,-0.036323845,-0.069518924,6.232913,12.308359,6.273939
t89,-0.69072586,-0.46712592,0.13614662,0.0051086163,-0.0008145213,0.023889365,13.014189,-0.045370083,0.3925877,8.356902,-0.022422161,0.04854791,0.036187716,0.81585705,11.486909,0.045324817,-0.32455173,-0.028170343,-0.0639529,6.228261,12.190208,6.2605996
t90,-0.28023052,4.7570624,0.13697699,-0.19543824,-0.013158103,2.2269819,-0.15736826,-0.61820793,0.6438484,0.054011047,5.949945,10.181064,0.25489807,0.33919835,2.0048695,6.0119805,-0.08572407,7.7680097,4.9941688,0.52822536,-0.23687102,4.7252364
t91,-0.23335686,1.5099298,0.10988646,-0.2021149,-0.011937385,1.4792585,-0.11692395,-0.2505923,0.44595292,0.026044106,7.4195485,8.637123,0.20861961,0.1849912,2.0545537,7.891451,-0.06740901,8.210766,4.822293,0.48094884,-0.10837698,4.001835
t92,-0.033163078,-0.2722793,0.17870516,6.4698896,-0.03492354,7.57128,7.945158,-1.3217058,1.0845895,13.094763,-0.27113652,0.3140589,0.47216272,1.3983535,9.950014,0.060202822,-0.34706992,-0.053391427,-0.2814404,1.6897335,7.1650615,5.2653203
t93,-0.0047506215,2.8361456,0.084135376,-0.1862682,-0.0030966043,1.165062,-0.091825545,-0.7843639,0.13103189,0.03221684,6.698682,8.065991,0.06879472,0.33970436,0.97377235,0.007157285,-0.09739408,5.77816,6.3863974,0.09538662,-0.33682242,4.289114
t94,0.21860355,1.0050014,0.07777822,-0.17716682,-0.0029571147,0.7446251,-0.0759503,-0.50447404,0.15763266,0.013019277,7.184877,6.8297596,0.024822704,0.31831113,0.64070106,1.1269021,-0.08107933,6.0383897,6.149299,0.1857704,-0.24435307,3.5020468
t95,-0.8014655,-0.3866173,0.14292347,1.1616915,-0.009447139,0.86432624,11.739858,-0.1923401,0.23767397,7.5275216,-0.032169353,0.035608098,0.025399465,0.9174236,10.079756,0.0486275,-0.39331377,-0.0557386,-0.10602507,6.1178436,9.768632,5.7273917
t96,-0.7426223,-0.44360667,0.14051597,-0.004155567,-0.00093819865,0.008085564,13.255899,0.05004304,0.45013326,8.174366,-0.024181467,0.04701128,0.053423528,0.80138505,11.446597,0.042001367,-0.33674073,-0.024025349,-0.072771914,6.23199,12.192331,6.2391853
t97,25.12061,-1.6114799,18.745607,8.353404,43.165718,0.111494005,-0.34644595,7.612291,0.07362124,0.011313299,11.642367,0.15873814,3.1260114,0.2224758,-0.72700137,0.12447648,-1.0735824,-0.4574969,8.223865,32.066975,43.047356,-0.11721867
t98,1.899501,2.4501507,0.014182705,-0.18369028,4.712234,0.0039388034,-0.02911925,6.4233255,5.7010474,0.10231295,5.6796556,0.0010228679,0.0548443,0.14457978,5.2491918,0.0279292,-0.2234953,5.5523057,3.4803033,0.6137667,-0.061371643,-0.35219872
t99,0.77449644,5.4717846,0.018011967,-0.12929763,4.211407,0.8301803,-0.08341617,4.9125233,5.3401885,0.10947646,3.5041225,1.0137302,0.1327431,0.46320578,4.8669515,0.075883694,-0.25245023,5.1002,2.72656,0.6184004,-0.24400596,-0.26997077
t100,2.4368534,-0.008189031,0.0036155465,-0.12528224,6.6215963,1.5329112,-0.14576879,0.40060413,8.203326,0.04393748,7.2048664,1.7952869,0.042922776,0.49458727,4.0168552,0.10696182,-0.022849537,2.43296,4.839971,0.048436828,-0.12450213,-0.03809622
t101,-0.06056911,-0.24669693,0.18178031,6.8124776,-0.03590806,7.7602677,7.506237,-1.3326819,1.1606052,12.96239,-0.28981695,0.45365527,0.5415655,1.4283037,9.593596,0.059669863,-0.3504013,-0.04850974,-0.29789668,1.5022976,6.479852,5.053934
