,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
t181,-2.8711226,9.134842,2.1872163,4.721943,4.3588233,7.6682763,6.7639904,3.3385072,3.0413,5.3255224,6.833914,9.527978,4.297764,4.32828,5.2355146,4.7531013,3.9841805,5.167213,3.7190304,4.207494
t44,-2.7703464,9.126296,2.2263489,4.7129517,4.507022,7.514162,6.5744987,3.385063,3.132101,5.358772,6.921098,9.299385,4.5543485,4.433587,5.048218,4.941906,4.143062,5.1381774,3.7628467,4.3318253
t55,-2.8582036,9.157256,2.174219,4.7235336,4.348784,7.6488314,6.7281866,3.3446496,3.0317307,5.328982,6.824913,9.506248,4.3186398,4.3196993,5.2295527,4.782069,4.013037,5.171864,3.711939,4.2281046
t106,-2.8224437,9.146371,2.2489176,4.6840754,4.4207416,7.5442533,6.607008,3.3780653,3.0608451,5.350074,6.8878756,9.384294,4.459113,4.388271,5.138117,4.860919,4.058143,5.1609287,3.75328,4.293331
t107,-2.8467479,9.1804695,2.2527494,4.7074065,4.3632298,7.577535,6.632475,3.397031,3.0352597,5.3422837,6.88662,9.439623,4.400411,4.34246,5.145629,4.8607807,4.057031,5.172963,3.7676852,4.2662992
t169,-2.7868555,9.150778,2.2492049,4.7561946,4.30421,7.590231,6.651235,3.4030454,2.9655216,5.375051,6.8491864,9.564565,4.2681146,4.259405,5.174215,4.851388,4.0675297,5.093566,3.7170322,4.2536798
t170,-2.7660117,9.102514,2.2174504,4.7105355,4.359875,7.5496225,6.6414423,3.3900328,3.0674856,5.323138,6.772708,9.474824,4.3717747,4.3371367,5.1965795,4.8129067,3.9582722,5.1046004,3.6552994,4.2798405
t136,-2.784781,9.135045,2.2111785,4.765195,4.3118854,7.5912747,6.6612296,3.3974307,2.979446,5.367016,6.8198404,9.558935,4.2740107,4.2503057,5.172705,4.8474846,4.0761075,5.099433,3.686611,4.270606
t67,-2.8790603,9.151007,2.2593381,4.7124534,4.449794,7.5746856,6.635586,3.407016,3.1265569,5.3715286,6.955057,9.361936,4.4956875,4.422902,5.0797343,4.88978,4.0830603,5.1943765,3.8351686,4.2619114
t157,-2.8224528,9.167763,2.2317593,4.7088585,4.307299,7.606731,6.691616,3.39584,2.999072,5.3792067,6.8508797,9.569913,4.2639537,4.2820544,5.2023215,4.8237443,4.022211,5.108906,3.719368,4.220728
t158,-2.8768394,9.235025,2.1883907,4.7415915,4.2558107,7.614074,6.6436706,3.4519641,3.0288832,5.354967,6.8859735,9.514583,4.320047,4.2723684,5.128495,4.9011855,4.102389,5.18787,3.7537224,4.2161665
t29,-1.640592,8.85708,2.459331,4.5728083,5.437869,6.8734093,5.7470584,2.7888582,3.0016334,5.3595395,6.764172,8.473859,5.471513,4.9333854,4.927463,5.250914,4.5623865,4.740699,3.519109,5.069693
t23,-1.5513847,8.815556,2.461714,4.5501704,5.529634,6.8459816,5.6750574,2.7696602,3.007093,5.3634915,6.772137,8.405136,5.553493,4.931184,4.934756,5.296835,4.5677857,4.746004,3.5330737,5.1084924
t21,-1.5607741,8.85264,2.419472,4.5782356,5.4669967,6.875659,5.709345,2.7489588,3.0456698,5.3364654,6.7156534,8.407527,5.5052595,4.9599605,4.908038,5.284171,4.604362,4.7082086,3.4684024,5.080913
t18,-1.5427095,8.818161,2.4985316,4.5744715,5.507573,6.83134,5.6953506,2.7548115,2.9671872,5.383888,6.752684,8.388556,5.536809,4.9493628,4.9354343,5.260532,4.5843763,4.7285357,3.5352511,5.116964
t4,-0.3715642,9.118929,2.4031148,5.195859,6.533323,6.2145996,4.9355435,2.4488552,3.3963852,5.0332937,6.5005116,7.9740744,6.362806,5.5075207,4.3605657,5.170223,4.917683,4.1831274,3.4517546,5.604515
t5,-0.3761893,9.168593,2.465137,5.253107,6.549484,6.298092,4.9342885,2.412921,3.376804,5.0448775,6.387714,7.850304,6.3845162,5.527752,4.2370877,5.196408,4.903129,4.186512,3.40852,5.6104026
t24,7.9104204,3.2184641,8.420364,6.043107,5.5345583,7.875943,6.5344954,3.0829844,5.057176,2.6843283,4.2355657,8.886235,7.719839,5.197911,6.888495,2.971157,5.104452,5.3578467,4.367968,4.9391375
t81,11.739411,8.470871,5.0992885,7.2878666,5.376036,5.8778048,3.6664643,6.1391478,2.5054843,3.2702765,6.3876185,6.390389,8.479287,4.734745,3.3858292,5.3882165,6.2347918,2.8130286,3.3513763,5.187478
t82,9.343792,5.4401426,7.8220024,5.0150976,6.761788,5.9783297,5.047209,3.9539652,4.851401,3.5663545,5.5691133,7.167709,8.796464,5.077859,5.239679,4.4805675,6.447267,5.3633957,3.20221,4.5055637
t54,11.770039,8.483684,5.049461,7.280472,5.411186,5.850289,3.6179612,6.195659,2.5234098,3.1996055,6.354385,6.4201717,8.535992,4.725255,3.4221523,5.354108,6.192993,2.721758,3.2963915,5.1141768
t49,9.290325,5.3846545,7.806824,4.9516587,6.6973076,5.9701886,5.131815,3.9364815,4.862793,3.601165,5.5811367,7.164564,8.777047,5.115381,5.3464856,4.446728,6.4512634,5.377694,3.2116663,4.536662
t192,11.718635,8.395499,5.1020722,7.16413,5.4912667,5.7150455,3.656766,6.279354,2.4740813,3.1899805,6.2023063,6.47274,8.658543,4.8581815,3.3725884,5.1620207,6.1450477,2.6934736,3.085225,5.0016007
t193,11.720934,8.408621,5.071294,7.1830196,5.5025153,5.723996,3.6222758,6.295561,2.5062637,3.1524549,6.2104793,6.4821553,8.675133,4.821095,3.4018507,5.160677,6.1347566,2.660185,3.0946846,5.016887
t108,11.573033,8.277475,5.200276,7.1352224,5.5382285,5.6876936,3.727022,6.208717,2.4852304,3.2126133,6.1647253,6.4372244,8.648896,4.85773,3.3916447,5.1429667,6.274267,2.8853743,3.129637,5.094829
t176,11.757469,8.431823,4.983505,7.235875,5.5704336,5.6891108,3.5551493,6.3662276,2.5004191,3.0426877,6.1856813,6.4927554,8.759042,4.8199716,3.420988,5.1115923,6.156015,2.565853,3.0647562,5.0449295
t177,11.740988,8.436259,4.9707646,7.2063546,5.5690336,5.6556616,3.5173497,6.3805146,2.5328028,3.0200095,6.1366725,6.4782257,8.778874,4.807384,3.4635885,5.0762925,6.0896497,2.5081675,3.026385,4.9544253
t133,11.752278,8.446034,4.9758267,7.251683,5.5390096,5.7148805,3.5311596,6.350336,2.5277123,3.0367723,6.2050557,6.4788055,8.735604,4.797831,3.4764166,5.1445804,6.1459537,2.5444295,3.1077461,5.0412483
t200,11.687976,8.379029,5.024073,7.173201,5.6099524,5.640149,3.57549,6.395017,2.4977798,3.0476182,6.130466,6.5291944,8.798244,4.8391213,3.4052815,5.037795,6.1377444,2.5654085,2.985601,5.010138
t201,11.718972,8.407187,5.0139894,7.189389,5.568956,5.65652,3.5699024,6.3690476,2.4967601,3.0619211,6.144088,6.4938617,8.765432,4.839135,3.4152296,5.076146,6.1298957,2.5694442,3.0218103,4.994116
t140,11.734606,8.413922,5.028057,7.177515,5.543201,5.6355534,3.5946367,6.3415284,2.455361,3.0897286,6.120662,6.449799,8.746363,4.899874,3.4101853,5.0840545,6.145778,2.5800097,3.0254157,4.94643
t141,11.771383,8.434422,5.016665,7.2007895,5.521144,5.6104736,3.6253543,6.3403893,2.366805,3.1121233,6.1107144,6.407822,8.738546,4.9830112,3.3570018,5.0901575,6.2202215,2.6192017,3.0332782,4.9810557
t98,11.835142,8.501719,4.9758873,7.2681527,5.461969,5.761491,3.580949,6.300132,2.4930394,3.1128585,6.2573304,6.4422126,8.662344,4.842878,3.4305744,5.233138,6.1527786,2.6043162,3.1600235,5.0221415
t99,11.926738,8.569152,4.916456,7.2978916,5.4207497,5.766933,3.5986967,6.343054,2.4416432,3.108997,6.282576,6.4497743,8.668081,4.8502197,3.3644793,5.238896,6.193083,2.5514216,3.1435297,5.0685387
t92,11.728644,8.425367,5.0818987,7.2545958,5.4423842,5.781875,3.6599803,6.260575,2.4545705,3.2049096,6.2907085,6.444196,8.6059,4.7959394,3.3457854,5.2434626,6.279779,2.803559,3.2032456,5.190602
t113,11.811903,8.479702,5.0381,7.280409,5.429212,5.744321,3.6326258,6.2805223,2.3700843,3.1867275,6.2700486,6.3986096,8.617243,4.874432,3.3421967,5.2379174,6.2608547,2.6919951,3.1791973,5.1310987
t142,11.749246,8.433549,5.099596,7.2979126,5.4366894,5.767063,3.6198797,6.1772785,2.3662453,3.2017264,6.2833977,6.3161354,8.544847,4.8464723,3.4358287,5.327311,6.2685957,2.6986456,3.2795618,5.051136
t143,11.821399,8.51436,5.008668,7.352972,5.3644733,5.8674893,3.5848594,6.28265,2.4048686,3.1877806,6.379618,6.45918,8.549894,4.7266607,3.3400455,5.3669605,6.285571,2.6994283,3.2763867,5.1873894
t134,11.426586,8.968023,4.2325845,7.726062,4.233843,7.271056,3.1219478,4.892766,3.7321775,3.25126,7.117009,5.506969,7.1338305,3.3380315,3.4785385,6.8648047,4.7629986,2.562322,4.8593316,5.926132
t135,11.408715,8.990789,4.210343,7.749037,4.21249,7.281104,3.1005838,4.871886,3.7302907,3.2353268,7.139174,5.482922,7.1261945,3.315305,3.460918,6.8875723,4.7619257,2.5399017,4.8768353,5.9462485
t114,11.432717,8.964807,4.2338166,7.7231917,4.240798,7.2582817,3.1286855,4.8989973,3.7370775,3.25936,7.113565,5.5058074,7.1338997,3.3366005,3.4849834,6.860973,4.7875943,2.5671875,4.863005,5.9286404
t154,11.412936,9.047474,4.1773214,7.80375,4.13915,7.2647333,3.0245042,4.836908,3.8046236,3.2594538,7.1659584,5.4499087,7.04751,3.2679393,3.4829094,6.958973,4.7541265,2.4867487,4.895176,5.9656405
t155,11.464301,8.972583,4.0385942,7.7358623,4.039826,7.3862014,3.0777814,4.8392525,3.8202543,3.2560728,7.105836,5.325442,7.0302677,3.1878972,3.4892926,7.0288043,4.723695,2.5375917,5.0216317,6.089365
t159,11.389358,9.039633,4.126003,7.7915783,4.083286,7.3524995,2.9989252,4.7685056,3.799162,3.2141047,7.2009397,5.4097095,7.063586,3.2370713,3.440144,7.003238,4.6729803,2.4452975,4.9314613,5.998359
t160,11.436648,9.073051,4.121007,7.83222,4.076425,7.3030844,2.983963,4.8068795,3.8448396,3.2758942,7.164845,5.3954935,6.988908,3.2130911,3.4993382,7.0203366,4.763446,2.4679627,4.9493737,6.0179663
t153,11.420318,8.984069,4.0763288,7.7403517,4.0831027,7.3836946,3.0697567,4.8057613,3.7649477,3.2113824,7.14554,5.368394,7.0981374,3.2429848,3.4439576,6.9766917,4.6658816,2.5129535,4.9828987,6.047389
t163,11.442937,8.973259,4.084277,7.728729,4.0870533,7.384357,3.07633,4.8303914,3.7964714,3.2488565,7.130683,5.3748393,7.090549,3.2348328,3.4786558,6.9816422,4.6601343,2.5233107,4.975985,6.0413594
t164,11.361921,9.074425,4.1450276,7.8288984,4.0923166,7.3205132,2.9791882,4.7507195,3.7702322,3.1841052,7.222401,5.426898,7.053468,3.2568986,3.4112136,6.9909697,4.701762,2.4281945,4.911049,5.9785895
t60,9.302119,5.363443,7.8546877,5.015697,6.673133,5.9214783,5.13736,3.9707837,4.8407273,3.599743,5.622964,7.15117,8.832512,5.0530477,5.3393807,4.4607625,6.4043765,5.327487,3.287329,4.482996
t61,9.185513,5.2825413,7.8268905,5.0186896,6.779451,5.9199743,5.0899,3.970118,4.806323,3.6262755,5.586765,7.1202803,8.788584,5.151505,5.3702044,4.3517528,6.3678465,5.3068595,3.20179,4.5573783
t43,8.922618,5.103812,7.8788853,4.945443,6.719291,5.871182,5.2753634,3.9716668,4.7370963,3.559947,5.5108795,7.183474,8.889572,5.26893,5.6299987,4.1106887,6.3800955,5.3073473,3.3055568,4.4371114
t59,11.610011,8.521029,5.2811236,7.2895427,5.2110047,6.3951044,3.8552113,5.470887,3.1995819,3.6487944,6.8783436,6.38218,7.8709574,4.0864954,3.7861037,6.1531224,5.930052,3.0695782,4.1437416,5.091551
t182,11.490633,8.535716,5.296262,7.28439,5.2815638,6.3999186,3.8152883,5.392442,3.2840872,3.6221397,6.9645348,6.43576,7.843029,4.0093594,3.7681785,6.212178,6.029089,3.1006927,4.215781,5.128891
t183,11.526266,8.473143,5.341627,7.235895,5.2915983,6.364135,3.8302243,5.405387,3.2570713,3.610209,6.9459543,6.4651155,7.8882217,4.062164,3.7570455,6.165936,6.015638,3.135493,4.174275,5.0687804
t147,11.5528345,8.463659,5.3456826,7.2268486,5.2939754,6.3504124,3.8387892,5.404267,3.2585928,3.6198726,6.943051,6.4648333,7.9072137,4.083787,3.7652798,6.154923,6.0147343,3.1376987,4.1637383,5.0571737
t148,11.559087,8.439282,5.367939,7.212999,5.3133273,6.3362117,3.8673043,5.3800745,3.2698205,3.6482093,6.966692,6.4820423,7.9131117,4.0849943,3.7942746,6.163578,6.036664,3.163632,4.176593,5.0315013
t122,11.492331,8.512775,5.261529,7.278995,5.265664,6.378031,3.6918855,5.541673,3.1659293,3.4574225,6.8034635,6.436579,7.905357,4.074092,3.602129,6.0987115,5.9772215,3.0378537,4.086961,5.1164927
t123,11.543294,8.491906,5.299351,7.259659,5.258598,6.3733206,3.7884252,5.4938536,3.191636,3.5581203,6.852757,6.431581,7.900106,4.0956783,3.7035742,6.1114235,5.9726834,3.077869,4.111641,5.087364
t96,11.56447,8.564319,5.213373,7.3341856,5.182781,6.4432445,3.6955338,5.543639,3.1573186,3.4842675,6.7945967,6.356194,7.8344803,4.0372424,3.616652,6.149907,5.8942533,2.9991152,4.1129284,5.1342287
t69,9.2371855,5.352432,7.890308,4.9054036,6.6729884,5.9672747,5.228369,3.9024467,4.871156,3.4506943,5.5475984,7.2637386,8.912207,5.1151323,5.456751,4.3886385,6.531903,5.451601,3.3155737,4.375039
t70,9.187626,5.2660933,7.8615375,4.9932003,6.7130456,5.9196362,5.1352167,3.9600644,4.803259,3.5626366,5.5398817,7.1938863,8.847396,5.1349654,5.3953695,4.353095,6.3903575,5.3379607,3.3091033,4.4552417
t63,11.566795,8.521075,5.2682505,7.292045,5.2032394,6.425556,3.767329,5.5210996,3.1751668,3.5445406,6.823783,6.385704,7.8529644,4.071391,3.685455,6.122213,5.9138756,3.0447574,4.110892,5.1043067
t45,8.9579315,5.098051,7.8652687,5.006525,6.649278,5.7991076,5.306314,4.021829,4.6931143,3.6194284,5.5715046,7.1222625,8.916551,5.21047,5.6745,4.1558747,6.3100643,5.234296,3.3311806,4.4575143
t87,10.349922,5.907013,7.5248456,4.881807,5.9250016,5.8925323,4.982351,4.1494637,4.962181,3.5828223,5.7178364,7.2441382,9.109644,4.590069,4.9505887,5.4122696,6.7737947,5.7926717,4.0991535,3.9794545
t88,9.895325,5.6591415,7.704015,4.8726163,6.236697,5.93385,5.0934024,4.047593,4.8882513,3.54161,5.673523,7.2304,8.976592,4.786525,5.1089487,4.9900975,6.62374,5.5665193,3.7601116,4.1860824
t79,9.240488,5.3063836,7.8609104,4.9788303,6.6380687,5.900059,5.197334,3.9718838,4.821287,3.5908701,5.612949,7.168665,8.857983,5.0916185,5.4284554,4.406794,6.4060907,5.3351045,3.3292391,4.4588428
t77,10.266769,5.851865,7.5979624,4.783205,5.9493527,5.884033,5.024259,4.0965734,4.936351,3.4643173,5.69692,7.2460485,9.079119,4.6084123,4.9710994,5.308179,6.8156686,5.696151,4.0854783,4.014567
t78,10.179677,5.810337,7.6052694,4.857036,6.0328517,5.9057813,5.008122,4.095621,4.9230638,3.55102,5.7155614,7.2528305,9.045553,4.6529174,4.9959354,5.241454,6.7409763,5.694668,3.9855006,4.0613656
t91,10.353918,5.9130173,7.49338,4.8932996,5.9915347,5.975497,5.101454,4.1929774,4.8767133,3.5585732,5.595414,7.149225,9.1117735,4.554983,4.966751,5.394692,6.752657,5.7372537,4.042336,3.9550188
t93,10.268777,5.838365,7.547041,4.854828,5.9669204,5.8805184,5.0199213,4.1413713,4.9711304,3.5718007,5.6593213,7.1881075,9.14475,4.61254,5.0293837,5.353673,6.814699,5.791192,4.0525,4.0361094
t94,10.320083,5.869655,7.5764184,4.8181643,5.9539685,5.8821483,5.002884,4.1178017,4.9585133,3.5174077,5.717645,7.27768,9.07946,4.6047688,4.952087,5.3686786,6.760535,5.7614427,4.08203,3.959699
t62,9.039601,5.1425724,7.8972316,4.969477,6.6525636,5.948077,5.252484,3.9245021,4.8032217,3.536984,5.514684,7.241698,8.835963,5.173792,5.543184,4.2124753,6.3712,5.3587847,3.3410878,4.4626837
t58,9.014529,5.177368,7.809613,4.936761,6.65896,5.8654294,5.2231183,3.98156,4.7214527,3.554789,5.509365,7.201929,8.885403,5.258956,5.604747,4.2011776,6.379051,5.2964835,3.3183265,4.464793
t186,10.33021,5.8979373,7.5381484,4.8345904,6.0357585,6.012026,5.1867027,4.1741614,4.840142,3.4080284,5.6026587,7.1997976,9.081323,4.56568,4.937901,5.356576,6.6689634,5.662698,4.0164156,3.9260511
t187,10.347485,5.872354,7.565789,4.7756515,6.0737185,6.0026135,5.2025914,4.1689544,4.8421383,3.4028044,5.579846,7.242787,9.05249,4.5575533,4.9254827,5.363211,6.623719,5.696198,4.000157,3.8459399
t137,10.308748,5.9607444,7.5257297,4.7869062,6.0160913,6.0533266,5.2087755,4.1871977,4.782951,3.3473873,5.5967917,7.2071986,9.046248,4.509641,4.8772087,5.2893043,6.7144995,5.5840487,4.0581365,3.925278
t115,10.218175,5.8574166,7.5938888,4.7985573,6.11018,6.048627,5.235185,4.143497,4.797428,3.365081,5.58391,7.2077193,9.030732,4.592905,4.9472656,5.229091,6.6364083,5.570963,3.949614,3.965449
t56,10.358541,5.985101,7.47919,4.866049,5.9604783,6.0279336,5.1183243,4.2026963,4.8167195,3.4536352,5.64366,7.1979265,9.072569,4.50943,4.876555,5.3542366,6.744915,5.6295066,4.0926027,3.9498115
t71,9.36059,5.377551,7.8500667,4.963353,6.631368,5.8950567,5.148885,3.9831703,4.839243,3.632951,5.6606774,7.1427693,8.831659,5.057667,5.341079,4.526103,6.3956733,5.336767,3.3386612,4.4737434
t72,9.31491,5.365494,7.886221,4.934896,6.6059437,5.9145317,5.2164207,3.9518335,4.864063,3.5601163,5.6262097,7.1972356,8.888756,5.0502434,5.4115043,4.4834566,6.4631257,5.3977213,3.3628433,4.4050703
t57,9.05824,5.1966553,7.931826,4.9862103,6.723126,5.9044676,5.2907786,3.9690833,4.814206,3.5791497,5.567168,7.203537,8.893098,5.172236,5.543785,4.2508206,6.3833184,5.332526,3.274949,4.4476805
t151,10.424937,5.9626036,7.4839253,4.893443,5.9462004,5.9751787,5.0190964,4.1917186,4.900805,3.578883,5.7071047,7.263508,9.097435,4.539083,4.8818245,5.468314,6.68225,5.783905,4.0996404,3.8881314
t152,10.429564,5.9567437,7.4362745,4.9748936,6.0124173,6.011047,5.0766644,4.2480297,4.8753533,3.684595,5.637913,7.227715,9.097119,4.518055,4.899187,5.479626,6.637926,5.842854,4.032865,3.8546743
t184,10.440435,5.9553123,7.41679,4.998503,6.032891,6.009027,5.0801973,4.262468,4.8806443,3.727044,5.63464,7.230392,9.098148,4.517204,4.9051576,5.5042334,6.6241746,5.8816752,4.0130224,3.847131
t185,10.462928,5.9957438,7.4148564,4.9770617,5.957372,6.017018,5.049293,4.2636,4.9040747,3.6831813,5.671227,7.2298365,9.142784,4.498263,4.8650384,5.520689,6.627218,5.876518,4.085171,3.8418963
t103,10.40807,5.909433,7.4233913,5.0165052,6.0543103,5.9977765,5.099652,4.259354,4.9099054,3.7567394,5.601817,7.1915407,9.123051,4.542488,4.949698,5.506425,6.6230593,5.9119368,3.9864275,3.8855681
t95,11.739304,6.048696,9.118591,0.8271135,3.349156,6.2608075,3.3426323,2.6440876,5.5488844,4.6790347,8.578924,9.947587,7.3954306,7.0209594,2.375068,7.597732,6.469446,4.3191843,2.205947,7.016571
t101,11.746471,5.993143,9.219865,0.94080305,3.282733,6.332386,3.370687,2.5321498,5.4582167,4.650824,8.63867,9.979858,7.4198217,7.118287,2.3201447,7.5296345,6.5500083,4.246631,2.1071832,7.0597825
t102,11.749143,6.0123835,9.159932,0.8677432,3.3082402,6.3012195,3.3336525,2.6038778,5.506373,4.6434045,8.603253,9.935784,7.395569,7.055108,2.3339336,7.5806007,6.513846,4.278993,2.1667583,7.0258284
t138,11.778586,5.9282246,9.1975565,0.80539834,3.1449487,6.422415,3.1703017,2.6264207,5.378774,4.5893464,8.610204,9.846737,7.2797136,7.0223594,2.147144,7.709354,6.644655,4.2326045,2.169518,7.008745
t139,11.801056,5.8887744,9.186522,0.7234705,3.1361547,6.4040923,3.0606766,2.670427,5.3804736,4.5484695,8.5502825,9.755854,7.167602,6.9793344,2.106553,7.8249555,6.6692123,4.224744,2.2050421,6.99041
t120,11.770815,5.9098315,9.172601,0.78226197,3.2015893,6.361832,3.118268,2.6496248,5.4153404,4.6202917,8.535209,9.802779,7.198057,6.9925756,2.1864867,7.7666407,6.610191,4.253681,2.201458,7.0118747
t132,11.750745,5.9349866,9.131041,0.7355519,3.1537795,6.4103856,3.0944738,2.7004552,5.4207582,4.6557007,8.558762,9.791206,7.178721,6.9434094,2.1474962,7.790512,6.602106,4.298221,2.2460575,6.9654346
t190,11.775377,5.9014454,9.181238,0.79354966,3.216959,6.3447914,3.1159089,2.636796,5.4187703,4.6169815,8.512107,9.799144,7.1754284,7.0054703,2.1941562,7.770636,6.607227,4.243304,2.1909032,7.0259867
t191,11.71499,5.894357,9.188598,0.88444567,3.1483386,6.421954,3.148435,2.5872505,5.341691,4.6789618,8.533365,9.83321,7.1851726,7.007706,2.202701,7.7038956,6.6360307,4.2899947,2.2056544,6.989872
t173,11.805424,5.8359933,9.235258,0.83543426,3.161054,6.389607,3.0928466,2.5875113,5.3643517,4.5410323,8.524155,9.762355,7.1562996,7.0560503,2.1281729,7.7617664,6.6714835,4.1725335,2.1435204,7.044167
t194,11.774353,5.918928,9.244168,0.9059722,3.2622602,6.3358393,3.2677865,2.5564132,5.4102273,4.7179275,8.581278,9.947988,7.2702136,7.088929,2.2397976,7.6177673,6.5776577,4.2168303,2.0879636,7.131343
t195,11.742544,5.9527545,9.169319,0.83616084,3.2812042,6.309873,3.2142572,2.6249814,5.4654164,4.690547,8.540542,9.875758,7.234411,7.020867,2.2749245,7.6814847,6.539881,4.2699995,2.1717846,7.0449653
t156,11.765184,5.958738,9.16888,0.81129295,3.271613,6.3237934,3.2254848,2.6330316,5.473134,4.667192,8.574789,9.891926,7.2765474,7.0292892,2.2639775,7.6705856,6.540644,4.2554073,2.1622343,7.052191
t53,9.02236,5.1524076,7.845651,4.9898257,6.649746,5.828405,5.2623315,4.005376,4.7179375,3.6004133,5.560726,7.1492066,8.897421,5.20526,5.615188,4.2135205,6.335337,5.2591467,3.3277307,4.465661
t31,8.812542,4.9491553,7.9541526,5.0295496,6.674391,5.977147,5.373042,3.8946333,4.789622,3.5191598,5.439755,7.2777796,8.808766,5.258229,5.6892,3.995929,6.2861395,5.312591,3.3402908,4.487429
t89,9.640705,2.5420785,6.577449,6.281314,4.362573,7.936156,6.3121786,3.3825948,3.121395,3.6036923,3.214988,8.889571,5.9763255,4.2638397,8.315129,3.26824,4.549539,6.392357,4.527572,5.3353176
t118,9.579179,2.6167727,6.569596,6.2154875,4.2744927,7.9728274,6.24522,3.3124292,3.2313707,3.691324,3.2751265,8.901522,6.0390315,4.3167334,8.256767,3.2558637,4.4747944,6.4053082,4.464741,5.2555537
t119,9.606023,2.5356057,6.5889797,6.3061576,4.2260203,8.0196085,6.3128595,3.3820922,3.2786698,3.7000573,3.2756264,8.837247,6.027031,4.2279086,8.226689,3.2976718,4.491243,6.341041,4.426588,5.2849803
t86,9.597895,2.6245143,6.62982,6.2010617,4.3579545,8.011268,6.2430353,3.3118439,3.1567597,3.6522691,3.217986,8.870666,6.0215273,4.332192,8.224104,3.315489,4.500885,6.4064384,4.529686,5.270116
t84,9.6283,2.5453138,6.58521,6.2799582,4.3284187,7.962148,6.310962,3.3777454,3.1652925,3.6326435,3.2303736,8.871207,5.9957776,4.2566795,8.287918,3.2813056,4.530776,6.3741727,4.4994135,5.3180504
t85,9.542208,2.6378706,6.583169,6.196238,4.206165,8.032245,6.2258945,3.2982447,3.3007987,3.7483845,3.3283741,8.891403,6.082721,4.3281274,8.187123,3.2679439,4.428248,6.399385,4.4088902,5.2121234
t65,9.59086,2.5713232,6.601265,6.2650166,4.2763605,8.003454,6.2949514,3.3576043,3.2308474,3.6816993,3.2726686,8.855233,6.0410657,4.265796,8.232102,3.2885199,4.4930563,6.351644,4.453132,5.2774286
t46,7.9554925,3.1585457,8.4913845,6.0195255,5.449923,7.8965845,6.597249,3.0910647,5.066548,2.7129385,4.1672316,8.955368,7.604563,5.2571273,6.9541526,2.8342907,5.0389423,5.3494515,4.4859104,4.906929
t109,9.168515,3.1550329,6.570114,5.6337934,4.179511,7.8986177,5.814189,2.8405373,3.4613714,3.9546647,3.58349,9.12225,6.4937453,4.8332553,8.203173,3.0599806,4.201316,6.5622725,4.26554,4.8826466
t112,9.132655,3.2223394,6.5300274,5.574453,4.1671686,7.8398533,5.7908187,2.818129,3.4908233,3.9877374,3.580159,9.166271,6.5414357,4.8908553,8.194157,3.027195,4.2122316,6.5817127,4.2839017,4.8927913
t167,9.139214,3.2107575,6.5502267,5.562474,4.227751,7.87922,5.7754774,2.8039496,3.5003786,3.9307117,3.6308107,9.202331,6.5446653,4.8947124,8.135075,3.0158198,4.2274966,6.4988885,4.233706,4.9046497
