,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
t181,9.833851,-0.06630521,-1.8814687,37.447197,6.2190533,7.623059,-0.5251471,-2.3371637,41.646282,-0.077891424,-0.20648551,-0.08871674,30.684196,-3.4795566,-0.9854433,0.1266239,0.64997643,11.353361,12.402393,0.95790887
t44,9.654068,1.9538217,-1.7556012,31.397108,7.6960416,6.5150614,-0.50867075,-2.0448108,36.038578,-0.03732185,-0.17582051,1.4529942,22.883495,-2.9054704,-0.8470112,0.15725636,0.5014302,13.522664,11.060301,0.83535045
t55,9.721952,-0.07586474,-1.8734028,37.40297,6.260171,7.6924453,-0.52204233,-2.341191,41.777878,-0.123893015,-0.2057276,-0.09097124,30.444529,-3.426681,-0.9864455,0.1358082,0.6531088,11.690413,12.404647,0.94886696
t106,9.644618,-0.01272957,-1.8477447,35.673046,6.83281,7.387071,-0.5242577,-2.253542,40.129276,-0.08576668,-0.19726558,-0.019782167,28.438688,-3.3029058,-0.941064,0.1445828,0.60905385,12.175064,12.217583,0.9220635
t107,9.6584835,-0.041087277,-1.86005,36.341618,6.6259465,7.501681,-0.5246736,-2.2875085,40.80122,-0.09695088,-0.20122842,-0.047505826,29.303398,-3.3586738,-0.95735675,0.14087965,0.6270957,11.932752,12.341515,0.9345326
t169,9.766675,-0.07835773,-1.8890786,37.439407,6.3488746,7.715091,-0.523804,-2.3472388,41.93897,-0.108113244,-0.20956978,-0.083843805,30.740952,-3.4541824,-0.98485416,0.13681722,0.6573379,11.678165,12.480477,0.95107573
t170,9.76127,-0.07757383,-1.8884743,37.434395,6.366313,7.7224197,-0.5241543,-2.347578,41.941986,-0.10820181,-0.2091277,-0.08365315,30.723387,-3.4539535,-0.9845414,0.13744672,0.6567912,11.688054,12.475353,0.9507534
t136,9.775044,-0.077643074,-1.8889475,37.478508,6.3512735,7.683874,-0.5243208,-2.3498874,41.941635,-0.111854136,-0.20897801,-0.08703017,30.760908,-3.4556088,-0.98636276,0.1367402,0.65693337,11.649408,12.4797125,0.9527215
t67,9.654979,0.89173526,-1.8081062,33.673267,7.2845407,6.990165,-0.52033365,-2.1564193,38.177383,-0.06779028,-0.18562101,0.6473739,25.735989,-3.1127822,-0.8949673,0.15157427,0.5557024,12.915859,11.698005,0.8804643
t157,9.835339,-0.073813066,-1.8830912,37.61095,6.375867,7.544507,-0.52403677,-2.346449,41.88349,-0.12443096,-0.20607837,-0.096285984,30.648094,-3.449937,-0.986485,0.13761662,0.65198904,11.60182,12.4635105,0.95017177
t158,9.822116,-0.07156559,-1.8819109,37.54832,6.3896236,7.538062,-0.5244376,-2.3436449,41.82855,-0.12582189,-0.20552973,-0.09587617,30.594484,-3.4448328,-0.98511565,0.13785537,0.6503925,11.608274,12.452951,0.9494788
t29,9.561717,4.45328,-1.6326522,25.504572,8.703396,5.2798967,-0.4780194,-1.7685516,30.634556,0.15917535,-0.15090516,3.6306553,15.462835,-2.3491416,-0.72092706,0.18035817,0.35757494,15.149928,9.424547,0.6976518
t23,9.391023,5.020424,-1.5881757,23.895748,8.88021,5.01093,-0.46624526,-1.6853601,29.03548,0.31654528,-0.1434016,4.152447,13.445579,-2.199081,-0.6845553,0.1885633,0.3180202,15.372955,8.97704,0.6526893
t21,9.265556,4.296504,-1.5996163,25.139027,8.531662,5.347982,-0.46823272,-1.7307801,29.990646,0.27036312,-0.14706768,3.6198616,15.008253,-2.3081126,-0.70706147,0.1857423,0.34853545,14.76526,9.362914,0.67653644
t18,9.281147,5.5880876,-1.5439575,22.259026,9.068016,4.6730456,-0.4565737,-1.6074203,27.459826,0.4176981,-0.13643758,4.657166,11.478281,-2.0429182,-0.6504092,0.19606021,0.2795725,15.685462,8.5355425,0.6103334
t4,6.0921454,5.4939528,-0.67789304,4.282344,8.015496,3.1605105,-0.2520055,-0.58846515,4.198512,-0.021061117,0.9153811,8.337189,-0.78320813,-0.2845273,-0.21680743,0.32145333,2.6156464,11.249462,-0.021775253,0.21977076
t5,6.5483956,5.5627446,-0.5630756,1.0419735,9.172999,1.8913941,-0.18516438,-0.4568956,-0.003073869,-0.08838206,2.4371142,9.877459,-1.1712153,0.1680551,-0.12991482,0.33077747,5.0709105,10.809232,-0.110632695,0.25408018
t24,0.0007590031,-0.0076971855,3.0534675,-0.2823655,6.356412,0.11469879,3.5254705,1.808297,-0.79796404,-0.2930207,6.3950458,9.186821,-1.0971574,10.7053385,5.5690007,0.2872523,8.327963,2.4373193,-0.23081762,0.3495714
t81,0.0031739662,-0.070763804,2.5976717,-0.035043035,-0.001800574,-0.02280473,2.4909291,2.6796103,-0.20602643,-0.21086045,0.8317263,-0.016884968,-0.18978138,5.340079,-0.00223528,0.040988434,2.3397784,1.4396906,-0.024829693,0.03189879
t82,0.0049665384,-0.08882212,3.3128538,-0.09474047,1.0760218,-0.058991946,3.3763547,3.5549407,-0.35578257,-0.21148594,2.1432261,1.6208025,-0.34804487,7.423712,1.4480218,0.0858099,4.49109,1.6278131,-0.063590504,0.09970158
t54,0.0034247786,-0.074534066,2.63764,-0.029292151,-0.0068805045,0.06686207,2.3810225,2.451852,-0.18811125,-0.21898064,0.7583096,-0.012879772,-0.17667647,5.073663,-0.0020845728,0.042645834,2.0545266,1.4380988,-0.024420787,0.024763903
t49,0.0052775033,-0.090645306,3.4723318,-0.10525277,1.2381307,-0.059398822,3.513587,3.6332185,-0.37711456,-0.20861371,2.2674987,1.9387287,-0.3633614,7.687382,1.7468033,0.09022704,4.724668,1.7208608,-0.068599775,0.10861624
t192,0.0034226044,-0.07953461,2.7761621,-0.034811553,-0.0054380475,-0.011465174,2.6305752,2.7668571,-0.21464172,-0.23642255,0.8440222,-0.0143692475,-0.21465558,5.633997,-0.0029414145,0.040022213,2.3313155,1.5904716,-0.028226662,0.026395068
t193,0.0034207199,-0.0794244,2.7758152,-0.034814805,-0.0052813785,-0.011368309,2.6308243,2.7663293,-0.21458392,-0.23640072,0.84370744,-0.014342686,-0.21419764,5.6338067,-0.0029515768,0.040226575,2.331162,1.5925246,-0.028210264,0.026493834
t108,0.004973919,-0.095267974,3.1977823,-0.07823482,0.6304062,-0.050523985,3.2079198,3.3659468,-0.30888632,-0.23661803,1.7165797,0.9298197,-0.31270465,7.0600457,0.9903274,0.067171805,3.8860755,1.75157,-0.053340588,0.075645395
t176,0.0034522738,-0.08153661,2.8734136,-0.036311623,-0.0053580664,-0.0149919735,2.6844034,2.8132834,-0.21554859,-0.2442591,0.8433904,-0.018562984,-0.20687456,5.809316,-0.0046445685,0.04299722,2.3994741,1.6260624,-0.026318494,0.033607095
t177,0.0034556382,-0.08153012,2.8728268,-0.036295485,-0.005227904,-0.015380313,2.690497,2.8169904,-0.21577974,-0.2443731,0.8449508,-0.018735649,-0.20737785,5.821026,-0.0045752185,0.042906024,2.40204,1.6258721,-0.02639547,0.033861693
t133,0.0033975856,-0.078817114,2.8307378,-0.0353992,-0.0064264387,-0.013282668,2.6639826,2.8158362,-0.21386008,-0.24165058,0.86125076,-0.020056859,-0.20351884,5.7658815,-0.005012322,0.043965984,2.3902292,1.6280606,-0.026090153,0.03227378
t200,0.0033444087,-0.07975943,2.826471,-0.036177095,-0.007562709,-0.014117544,2.6697052,2.8290288,-0.2158685,-0.23961228,0.8747723,-0.019865884,-0.20353988,5.7705755,-0.004682362,0.042345356,2.4034696,1.6203765,-0.026044209,0.033334706
t201,0.0033443496,-0.07975854,2.8264751,-0.03617677,-0.007562003,-0.014122925,2.6697426,2.8290932,-0.21587077,-0.23961729,0.8747718,-0.019865602,-0.20354268,5.7705975,-0.004684073,0.042346686,2.4035,1.6204346,-0.026045177,0.033333406
t140,0.0033138162,-0.081421554,2.8279479,-0.035893604,-0.004300057,-0.017500807,2.6826324,2.8023179,-0.21490626,-0.24036261,0.83466417,-0.019457217,-0.21050222,5.7535677,-0.00508851,0.04205759,2.3793867,1.5841231,-0.025975673,0.031778052
t141,0.0032191833,-0.08138754,2.8078568,-0.03654011,-0.0043789065,-0.015618491,2.674205,2.8023407,-0.21556136,-0.23784779,0.8355928,-0.018015055,-0.20326453,5.7399907,-0.0048906803,0.043869298,2.3825517,1.6326958,-0.026066808,0.033208944
t98,0.0032731113,-0.07737867,2.7318177,-0.033575736,-0.0032240876,-0.017465113,2.5691283,2.6851516,-0.20600069,-0.23644237,0.78165805,-0.018541,-0.20583174,5.5861945,-0.004610523,0.041467898,2.271407,1.5656759,-0.026204443,0.029832028
t99,0.003244782,-0.0798689,2.7966843,-0.033648655,-0.0044110743,-0.013688391,2.609582,2.7035117,-0.20713715,-0.23910815,0.7796386,-0.020229595,-0.20418157,5.6523485,-0.0059478367,0.042066216,2.2760015,1.5799823,-0.025069265,0.030676886
t92,0.004169077,-0.07482749,2.9542701,-0.058279306,0.32382905,-0.038892165,2.7943506,3.0201209,-0.25180697,-0.2315186,1.2483417,0.4363996,-0.24993928,6.1769123,0.47875375,0.054449733,3.0456326,1.6294674,-0.038360845,0.05378766
t113,0.0033555082,-0.07553891,2.7461426,-0.034794774,-0.0030371374,-0.011773373,2.5702565,2.7090607,-0.20775339,-0.22908223,0.77708316,-0.009772844,-0.19076358,5.508675,-0.0037125503,0.04051539,2.2519953,1.5990435,-0.026922392,0.031692002
t142,0.0034952473,-0.07197202,2.7518618,-0.03336841,-0.0026591541,-0.012181926,2.5754097,2.7250018,-0.20599431,-0.24016306,0.78699607,-0.013029703,-0.19762701,5.577115,-0.00455312,0.040240694,2.22964,1.5920669,-0.027791595,0.03056024
t143,0.0039285906,-0.07108717,2.8827195,-0.050699655,0.20150933,-0.03345369,2.720222,2.9765394,-0.23938571,-0.23741575,1.091877,0.22309645,-0.23392466,6.0489407,0.25088122,0.04891409,2.8086233,1.6639279,-0.035501264,0.045277547
t134,0.0041988934,-0.068013385,2.9349692,-0.04273512,0.33270067,-0.02805416,2.675671,2.7767863,-0.22082593,-0.21530531,1.1102473,0.3792599,-0.22123627,5.936901,0.27795961,0.052939493,2.7642932,1.5132004,-0.035856523,0.051180065
t135,0.003469896,-0.06482284,2.7424848,-0.029058263,0.024539238,-0.009393351,2.4389794,2.5370998,-0.18882234,-0.21393181,0.81768686,-0.0020067624,-0.18339239,5.410628,-0.0022790977,0.04300086,2.1968732,1.4859412,-0.026826529,0.034945045
t114,0.003371608,-0.06269011,2.728681,-0.026244257,-0.002463338,-0.007470539,2.3960345,2.509939,-0.18327357,-0.2193434,0.7608589,-0.01154582,-0.17320463,5.335124,-0.005062931,0.04221733,2.0781252,1.5164688,-0.024726527,0.033189896
t154,0.0034373486,-0.080908135,2.8671386,-0.024974585,-0.01192166,-0.023378342,2.8080091,2.8610268,-0.20541511,-0.22211152,1.0353343,-0.0142861465,-0.21459694,5.9652267,-0.0043539787,0.047360737,2.5127335,1.5698947,-0.029368574,0.044924263
t155,0.0032323056,-0.081077665,2.7993603,-0.020838287,-0.017878434,-0.01737241,2.750061,2.7883153,-0.19675072,-0.22167592,0.9449892,-0.024800643,-0.20330384,5.807514,-0.0077477368,0.044028636,2.3372326,1.5551245,-0.026910853,0.040474985
t159,0.0032319622,-0.08188568,2.814208,-0.020615347,-0.017829698,-0.0132899955,2.7752266,2.8070776,-0.1984293,-0.22337951,0.9745027,-0.023956463,-0.2068668,5.869264,-0.008576194,0.044924308,2.3777397,1.5608206,-0.02757149,0.039442435
t160,0.0032488941,-0.080806844,2.8180141,-0.020455323,-0.018146874,-0.014489933,2.75823,2.8033934,-0.19731374,-0.22571374,0.9776218,-0.024618374,-0.20805682,5.8705974,-0.008684366,0.04481672,2.3675895,1.5562646,-0.027491577,0.039811842
t153,0.003298355,-0.07973638,2.8104296,-0.020216797,-0.018533314,-0.012249507,2.7465224,2.783891,-0.19530648,-0.2237467,0.97663486,-0.02403666,-0.20474268,5.841057,-0.00783316,0.044545364,2.343581,1.548363,-0.027240505,0.03990238
t163,0.0032373026,-0.07999716,2.8120298,-0.020142736,-0.018632758,-0.014070081,2.755661,2.8008583,-0.19633879,-0.22589085,0.97504133,-0.025961177,-0.20729074,5.8787684,-0.008781869,0.044715907,2.3583174,1.5601158,-0.027220529,0.03954645
t164,0.0034630324,-0.08088601,2.8731072,-0.02416722,-0.012839321,-0.019214487,2.822096,2.8681226,-0.20523067,-0.2246894,1.051548,-0.015154523,-0.21703742,6.005439,-0.0050111185,0.047547273,2.5166337,1.5739003,-0.029706268,0.043635353
t60,0.00538546,-0.07730796,3.339091,-0.093209825,1.2099669,-0.046452947,3.325161,3.437039,-0.35356885,-0.1888482,2.320469,2.010965,-0.3485977,7.338568,1.7067523,0.08763232,4.53408,1.5032452,-0.06815002,0.1074638
t61,0.0050010984,-0.079731345,3.4785974,-0.11073285,1.5546553,-0.05520594,3.625468,3.6534607,-0.4076264,-0.18900695,2.6857586,2.5364525,-0.40978646,7.997083,1.9822105,0.10214736,5.0971093,1.5568529,-0.08232411,0.11988253
t43,0.0035609358,-0.078007564,4.1827035,-0.1805583,2.9430633,-0.08596437,4.5209384,4.441431,-0.6171373,-0.21169108,4.156595,4.7154007,-0.6517562,10.518084,3.140748,0.17095867,7.2459483,1.9756526,-0.1352673,0.17619227
t59,0.0033468828,-0.07361049,2.572862,-0.03028742,-0.003943361,0.013258876,2.3411105,2.377192,-0.18787462,-0.1907406,0.68333536,-0.006971039,-0.15996838,4.8877826,-0.0012846352,0.030928267,2.0500376,1.3362885,-0.02306837,0.026154809
t182,0.0033925532,-0.07329701,2.6752417,-0.030946394,-0.0070652375,-0.00218186,2.3879702,2.4862206,-0.19128169,-0.201612,0.7824947,-0.011029838,-0.16398783,5.171503,-0.0006596752,0.04212812,2.2113428,1.4982873,-0.023280792,0.03284588
t183,0.003388207,-0.07399943,2.683658,-0.030812748,-0.007323397,-0.0017736475,2.392743,2.4824517,-0.19092934,-0.2015834,0.7773686,-0.010972109,-0.16342036,5.172254,-0.00076919986,0.042158805,2.2042794,1.5007182,-0.023100682,0.033126745
t147,0.0034294284,-0.072409764,2.7032018,-0.030340131,-0.0055923583,-0.003558397,2.366761,2.4720616,-0.1904978,-0.20041034,0.7549795,-0.008005585,-0.1626688,5.12432,-0.00071192073,0.041333627,2.1779358,1.5103627,-0.02360525,0.031989988
t148,0.003384953,-0.07334646,2.6906888,-0.030697552,-0.006303688,-0.0019487733,2.3762624,2.4773598,-0.19127883,-0.1979408,0.75529677,-0.008691619,-0.15775308,5.1286054,-0.00081065146,0.041826088,2.1883297,1.5215105,-0.023282418,0.032953225
t122,0.0033460988,-0.066556,2.6366394,-0.029821478,-0.0012965619,0.08109158,2.3257174,2.4401736,-0.19232732,-0.17945525,0.7352321,-0.0055710333,-0.15991712,4.933259,-0.00040299553,0.036573976,2.1936288,1.4377924,-0.022158578,0.01588729
t123,0.004604907,-0.072569095,2.9271183,-0.05292313,0.47309265,-0.015835557,2.7066295,2.819825,-0.24599054,-0.18069905,1.2141173,0.6014659,-0.21957564,5.8085556,0.57544255,0.050597254,3.12639,1.4755063,-0.037742816,0.042627882
t96,0.0031235116,-0.07157837,2.598821,-0.029681215,-0.0063029034,0.0104294885,2.3247094,2.4611619,-0.19289684,-0.17892174,0.70384216,-0.0088874465,-0.16081682,4.898589,-0.0021852467,0.034401435,2.1829052,1.4357014,-0.021908788,0.01782605
t69,0.0049545104,-0.080470875,3.493083,-0.113512605,1.534832,-0.06183489,3.6394258,3.7631505,-0.41562533,-0.19050235,2.4638548,2.31156,-0.40304643,8.017375,1.8966817,0.09549684,5.0885134,1.5967119,-0.0770205,0.11117477
t70,0.0049137725,-0.0805467,3.5127864,-0.115303084,1.5692227,-0.06264581,3.6652722,3.7870967,-0.42125466,-0.19095626,2.5098748,2.3736806,-0.40972736,8.089062,1.9304278,0.097405076,5.1490264,1.6057826,-0.07855649,0.112880126
t63,0.003305249,-0.07012196,2.5882058,-0.0294348,-0.0045634536,-0.0036062966,2.259056,2.386754,-0.18660778,-0.19768481,0.62856513,-0.0045428746,-0.16173993,4.9073024,-0.0018342715,0.03168721,2.0158327,1.4594605,-0.0249715,0.025117982
t45,0.004467488,-0.078188926,4.2259183,-0.17010948,2.5881736,-0.100190185,4.563581,4.67813,-0.58074373,-0.22001989,3.9962008,4.1762357,-0.60797065,10.548913,3.0247042,0.15517627,7.1558385,2.0199342,-0.12495345,0.17019297
t87,0.003568389,-0.069456406,2.8098133,-0.038917318,0.023029517,-0.011209448,2.4871385,2.7082894,-0.20784077,-0.21607502,0.8422026,0.01214068,-0.1658189,5.488628,-0.0007278531,0.045875795,2.4178922,1.5986049,-0.026403682,0.03875415
t88,0.0051667187,-0.07579656,3.12438,-0.075755805,0.66845185,-0.051633652,3.0089862,3.3134677,-0.29150486,-0.21401927,1.6379744,0.97093874,-0.2662803,6.7983365,0.9200459,0.06457165,3.8588867,1.6695738,-0.050550103,0.07569542
t79,0.005626724,-0.0808067,3.5803113,-0.10861931,1.3256767,-0.07045476,3.6827884,3.9407215,-0.3906924,-0.20400798,2.481815,2.120266,-0.36869022,8.22327,1.7992922,0.09444284,5.1917467,1.8727038,-0.07509227,0.1144769
t77,0.0033698925,-0.06410722,2.7564337,-0.033238523,0.014205232,-0.018860929,2.5293267,2.7541625,-0.20541903,-0.22514445,0.81963205,-0.018205034,-0.18303752,5.5574884,-0.0056785676,0.04119513,2.3212726,1.5478534,-0.025282139,0.032618478
t78,0.004675155,-0.06822096,3.1143327,-0.057827372,0.48931736,-0.05040906,2.9318213,3.1944876,-0.25926787,-0.22706638,1.3781759,0.54776555,-0.25529173,6.5183606,0.49611694,0.059083045,3.3465638,1.6355613,-0.041889638,0.060251653
t91,0.003382229,-0.066223554,2.6892536,-0.032869264,0.0139993075,-0.028851107,2.5778775,2.8222384,-0.21238731,-0.21648833,0.87931484,-0.01772233,-0.20741954,5.6569266,-0.0034321244,0.03900356,2.4722388,1.5039521,-0.028240712,0.028632225
t93,0.0034961114,-0.063047774,2.7488446,-0.033383366,0.041798323,-0.03250708,2.590993,2.8616612,-0.21479103,-0.22004394,0.83743215,-0.017449295,-0.20558242,5.6728015,-0.0038164535,0.035823274,2.4484196,1.5444694,-0.02826313,0.028011605
t94,0.003482343,-0.061829194,2.6651688,-0.03297796,0.004847046,-0.030286139,2.5479348,2.8375645,-0.21235119,-0.22243467,0.91798323,-0.019628942,-0.21399783,5.6803546,-0.0033539282,0.03758279,2.4873538,1.4928755,-0.029074999,0.027961494
t62,0.005376045,-0.075180605,3.84292,-0.13622403,1.9158328,-0.092417665,4.1862774,4.382866,-0.47499236,-0.20983934,3.1509948,2.9472969,-0.48372555,9.374878,2.3580887,0.11900006,6.174615,1.90858,-0.09620736,0.13756083
t58,0.004969351,-0.07555899,4.011604,-0.15095362,2.1971116,-0.09908033,4.378508,4.5512958,-0.5200274,-0.21453261,3.510023,3.4500418,-0.53877133,9.936597,2.6234345,0.13484953,6.6369557,1.9789156,-0.10829463,0.15078719
t186,0.0038395463,-0.06485066,2.8544564,-0.034690533,0.022348704,-0.0026966026,2.6452456,2.8510103,-0.21564554,-0.23625977,0.9130012,-0.015148847,-0.18636751,5.779332,-0.0025295992,0.045068454,2.450055,1.6489373,-0.028462248,0.029020023
t187,0.0038391482,-0.06486093,2.852911,-0.03475064,0.02851348,-0.0021289245,2.6460779,2.8463888,-0.21561845,-0.23608133,0.91269904,-0.015058078,-0.1855036,5.7787943,-0.0024282793,0.045346826,2.447991,1.6497327,-0.028431421,0.02925166
t137,0.0037994543,-0.06384994,2.839651,-0.034849882,0.03961211,-0.002854359,2.6256716,2.8345544,-0.21448307,-0.2390201,0.91053045,-0.015981445,-0.18716645,5.761001,-0.0030450409,0.045411706,2.4302244,1.6269484,-0.028195504,0.02915875
t115,0.004724744,-0.06747873,3.0451705,-0.050344065,0.3617146,-0.013387384,2.8766737,3.0651114,-0.2503144,-0.23588088,1.2399079,0.25104707,-0.22514604,6.3576326,0.32596153,0.053467497,3.068551,1.6344078,-0.03796224,0.045219846
t56,0.004054936,-0.057635292,2.8526168,-0.03543387,0.015247457,-0.0033181584,2.4667146,2.713697,-0.20526253,-0.22868082,0.9314237,-0.00869459,-0.19131483,5.529448,-0.00040897133,0.0385062,2.3919313,1.4431763,-0.026134143,0.026767448
t71,0.0056617036,-0.07696631,3.4951162,-0.09537962,1.0761259,-0.07528142,3.4397664,3.6943603,-0.34466007,-0.21536727,2.1131847,1.561508,-0.33395126,7.730988,1.4397464,0.07878333,4.660474,1.7760385,-0.06248652,0.09987039
t72,0.005772191,-0.076373205,3.609215,-0.10340302,1.2184857,-0.079108074,3.5838933,3.8662982,-0.37185764,-0.21200125,2.3319957,1.8617787,-0.36182913,8.062001,1.6582716,0.083773226,4.984335,1.8089193,-0.06893684,0.107993044
t57,0.005192097,-0.07599482,3.9069188,-0.13629334,1.9009547,-0.08799434,4.0492234,4.3379316,-0.47974938,-0.21565293,3.1904418,3.0090516,-0.4826923,9.289398,2.346285,0.12065256,6.101155,1.9123746,-0.09634584,0.13908577
t151,0.0033319374,-0.07186987,2.780311,-0.035879407,-0.007023666,-0.014227507,2.641127,2.8488445,-0.20984377,-0.23499723,0.90424806,-0.018750688,-0.18014465,5.66109,-0.008008514,0.04513121,2.4300613,1.5589199,-0.024566978,0.03590498
t152,0.0033331576,-0.071871705,2.7529209,-0.03609963,-0.0066159223,-0.014676462,2.6390123,2.8357573,-0.2089969,-0.23486552,0.9012528,-0.01823047,-0.1792362,5.637804,-0.007466542,0.045903098,2.4177074,1.5555986,-0.024747271,0.036406003
t184,0.0032554998,-0.074652545,2.8019183,-0.038030595,-0.0048576454,-0.016891934,2.6671526,2.8761203,-0.2145749,-0.2492707,0.8897111,-0.023535458,-0.1856417,5.7388635,-0.009678336,0.04834035,2.443404,1.5946187,-0.024689475,0.03664718
t185,0.0032667771,-0.07495132,2.8098822,-0.03809769,-0.0048034205,-0.017606542,2.6713135,2.8778224,-0.21477002,-0.24933967,0.88659245,-0.02310568,-0.18667284,5.7471757,-0.009518126,0.048034318,2.4452603,1.596768,-0.02477061,0.036722537
t103,0.004065368,-0.066261,2.9704392,-0.051583983,0.21029599,-0.03516864,2.787508,3.1431642,-0.24483429,-0.23940642,1.2046232,0.13148582,-0.21735922,6.208379,0.10416252,0.053256985,3.037914,1.618431,-0.033154007,0.04939866
t95,0.0055476157,-0.08474807,3.208376,-0.0758089,0.6560347,-0.059111476,3.1792738,3.4524035,-0.3070287,-0.24958235,1.7215563,0.8035589,-0.28269705,7.2303634,0.84983283,0.061269145,3.957999,1.6840113,-0.0539701,0.089498185
t101,0.005563035,-0.08462194,3.2068381,-0.07553739,0.64337045,-0.0568089,3.1664686,3.4399722,-0.30569196,-0.24971615,1.7276702,0.812826,-0.27951524,7.1968904,0.8581128,0.06176542,3.9330723,1.6841186,-0.05394497,0.090121135
t102,0.0057716984,-0.08693528,3.2560503,-0.0808518,0.7313567,-0.060469106,3.2428803,3.5136366,-0.31787667,-0.2506639,1.8411722,0.9483386,-0.29351202,7.38593,0.99040145,0.064665966,4.1261554,1.6970724,-0.057366867,0.0958287
t138,0.004151057,-0.07725387,2.9400215,-0.046581075,0.08364118,-0.03745524,2.7794693,3.0479088,-0.24304052,-0.2516671,1.0400602,-0.0043443916,-0.20082529,6.1551247,0.07862114,0.04001348,2.755896,1.6398803,-0.03392507,0.05886463
t139,0.0038030802,-0.07620846,2.8814168,-0.04004165,-0.0044438047,-0.029570231,2.671617,2.9599962,-0.22820438,-0.25348023,0.95055586,-0.01617855,-0.18711548,5.9538755,-0.0033418967,0.038195748,2.5383618,1.6446835,-0.030620111,0.053004812
t120,0.0038785997,-0.075773396,2.8472347,-0.040516138,-0.0029947488,-0.02878069,2.6853993,2.9579065,-0.2288956,-0.2505473,0.9689706,-0.013235864,-0.18956143,5.91346,-0.0015082562,0.0387837,2.5517082,1.617725,-0.031529382,0.05187331
t132,0.0037418727,-0.07579268,2.8770804,-0.04023578,-0.0030831716,-0.025441103,2.6769526,2.9509125,-0.22771041,-0.25571737,0.9459246,-0.017017065,-0.18063447,5.952024,-0.004130817,0.040901087,2.5218446,1.656176,-0.03003485,0.053278904
t190,0.0037988382,-0.07644823,2.886026,-0.04052522,-0.0015654273,-0.023670213,2.709587,2.9568527,-0.2297754,-0.25941473,0.9592566,-0.01696542,-0.18234332,6.016317,-0.003859069,0.042158596,2.5373003,1.6728735,-0.030736161,0.05446919
t191,0.003801697,-0.07653738,2.8842072,-0.040370293,-0.0017334201,-0.023333963,2.7104907,2.9549563,-0.22954571,-0.25966692,0.9579893,-0.017049117,-0.18253663,6.015028,-0.0039018393,0.04206036,2.5320861,1.6739079,-0.030795513,0.054334424
t173,0.0037899367,-0.075821616,2.8827922,-0.04052014,-0.0018045276,-0.02466381,2.7063448,2.9635162,-0.22963615,-0.25886148,0.96334374,-0.017204322,-0.18312219,6.009442,-0.0038373168,0.041981354,2.540006,1.6670916,-0.030651025,0.054146796
t194,0.003863989,-0.08000514,2.87644,-0.038974717,-0.0069776485,-0.03387992,2.6758602,2.9247262,-0.22619367,-0.24532528,0.9216629,-0.014336777,-0.1954657,5.8986783,-0.0013236029,0.033077743,2.517074,1.5941496,-0.03076522,0.05154892
