"","c1","c2","c3","c4","c5","c6","c7","c8","c9","c10","c11","c12","c13","c14","c15","c16","c17","c18","c19","c20","c21","c22","c23","c24","c25","c26","c27","c28","c29","c30","c31","c32","c33","c34","c35","c36","c37","c38","c39","c40","c41","c42","c43","c44","c45","c46","c47","c48","c49","c50","c51","c52","c53","c54","c55","c56","c57","c58","c59","c60","c61","c62","c63","c64","c65","c66","c67","c68","c69","c70","c71","c72","c73","c74","c75","c76","c77","c78","c79","c80","c81","c82","c83","c84","c85","c86","c87","c88","c89","c90","c91","c92","c93","c94","c95","c96","c97","c98","c99","c100","c101","c102","c103","c104","c105","c106","c107","c108","c109","c110","c111","c112","c113","c114","c115","c116","c117"
"t32",-0.0252608645056304,0.180416108513731,-0.0463772064460765,-0.0503386521788377,-0.0550281693929295,0.00147983366103573,0.243285013731369,0.0130021562643714,-0.000581146942642853,0.0136245217186256,-0.00383750844476333,-0.00381754710162218,0.0023428035572643,0.00322699875738724,-5.89463979490576e-05,-0.294841611481492,0.0034184884721251,-0.00209465733295566,0.00112750741387558,-0.00332415441318577,-0.000169641327468948,-0.000479495402486425,4.62303369529042e-05,0.000254026577560963,0.000397506335369229,-0.000723394360879273,2.81411168518405e-05,0.000580313270478225,0.000834458717183201,0.00123383710047691,-0.00152422876611925,0.000810962370739764,0.00046469600777081,-0.00744954902041194,-1.31433126314594e-15,0.470110162311035,0.00833260660515227,-4.02051000508248e-06,0.0268620734191973,0.00175602846055195,-0.000314171397411096,0.000533461151049413,-0.00053467937373882,0.00207059870695047,0.0011212899699029,0.00644102810165644,0.000639343517448507,-0.00331026992048733,0.00221659307696315,-0.00105663775917609,3.41233658955509e-15,0.000114424361690176,0.000189989136806022,-3.71066361433007e-05,0.000320220709935978,-0.000952699819833992,0.000134476627882819,-0.707106781186547,1.30362416132699e-14,-0.00232860975564712,0.0268752843929285,-0.00335235491120399,0.000155196586579693,0.00104328668407597,0.000345606596723917,-0.00267685061720128,3.44464313930225e-16,-7.68157390254351e-05,-0.000519647658097306,0.00300932222668348,-0.000458943254337547,0.000123326155612907,0.00029239867433313,-0.283875025704016,4.47517834047993e-05,8.27549194819782e-15,0.000175216537086582,-3.65492535596156e-16,-2.14063372389486e-05,-0.00509930485486083,-0.0266057102870487,-2.30948834711988e-16,-1.95218734527644e-05,4.55724229887301e-16,-2.12510535279367e-07,6.0487195345349e-16,3.20889871935926e-05,-6.93949961897572e-17,-1.99026415193083e-05,-1.13298681279193e-15,2.92891797562323e-06,-8.32055449913048e-08,-4.18907218436336e-16,8.6007719924795e-16,1.48487167701009e-07,2.41315273805573e-16,-2.54157086295062e-07,6.97860837596607e-17,3.1171623845509e-16,3.78388512339965e-16,-1.45751834374348e-16,1.68844571714324e-16,3.59884877367019e-15,-1.78848981436208e-07,-4.26107741345606e-16,-1.62524397594218e-07,3.43664692698413e-16,2.41020317360356e-16,-4.35162049898554e-16,-9.35245076458021e-16,2.9454532678453e-16,-1.04246223066857e-15,-1.10891407349377e-15,5.74723511053941e-15,-1.64451785522601e-15,-5.05550077172783e-15,-0.092450032704202
"t33",-0.0252608645056304,0.180416108513731,-0.0463772064460765,-0.0503386521788377,-0.0550281693929295,0.00147983366103573,0.243285013731369,0.0130021562643714,-0.000581146942642864,0.0136245217186256,-0.00383750844476334,-0.00381754710162216,0.00234280355726425,0.00322699875738727,-5.89463979489835e-05,-0.294841611481492,0.0034184884721252,-0.00209465733295556,0.00112750741387532,-0.00332415441318544,-0.000169641327468819,-0.000479495402486355,4.62303369531823e-05,0.000254026577560762,0.000397506335369201,-0.000723394360879299,2.81411168522793e-05,0.000580313270478457,0.000834458717183372,0.00123383710047742,-0.00152422876611962,0.000810962370739915,0.000464696007770938,-0.00744954902041325,-2.54945437804128e-15,0.470110162311037,0.00833260660515111,-4.02051000508949e-06,0.0268620734191974,0.00175602846055147,-0.000314171397410627,0.000533461151048185,-0.000534679373739341,0.00207059870695185,0.00112128996990277,0.00644102810165518,0.000639343517449326,-0.00331026992048786,0.00221659307696192,-0.00105663775917425,-3.51207605803583e-15,0.000114424361690963,0.000189989136814446,-3.71066361493015e-05,0.000320220709938692,-0.000952699819833278,0.000134476627900195,0.707106781186547,-1.33901026472914e-14,-0.00232860975563409,0.026875284392932,-0.00335235491120744,0.000155196586582928,0.0010432866840753,0.000345606596722715,-0.00267685061720172,7.52820279720171e-16,-7.681573902643e-05,-0.000519647658095922,0.00300932222668311,-0.000458943254341426,0.000123326155613173,0.000292398674331823,-0.283875025704013,4.47517834058948e-05,8.69529502938412e-15,0.000175216537086092,-4.3707869315052e-16,-2.14063372385316e-05,-0.00509930485486108,-0.0266057102870475,-8.44535946300368e-16,-1.95218734545433e-05,7.47157773851845e-16,-2.12510534432822e-07,2.41447385236363e-16,3.20889871939685e-05,7.85588841470524e-17,-1.9902641519592e-05,-2.87488561827265e-16,2.92891797607858e-06,-8.320554451946e-08,4.85912856661053e-16,-3.67748378324769e-17,1.4848716761243e-07,-2.99920140820644e-16,-2.54157086801746e-07,-4.04857868071901e-16,1.19369549780375e-15,4.13295311278043e-16,-2.09860349005697e-16,8.15299980745608e-16,2.44005349171768e-15,-1.78848982521162e-07,-7.73052436541689e-16,-1.62524397565124e-07,-3.98198789410957e-16,1.57753590513239e-16,-5.08341671199293e-16,-1.08885110389293e-15,4.45038321832213e-16,-1.05106087456737e-15,-9.76608353149473e-16,5.65655258030787e-15,-1.07552855510562e-15,-4.41824141620669e-15,-0.0924500327042024
"t26",-0.0249376361242921,0.176170496751451,-0.0450108542807439,-0.048445900846939,-0.052910315338316,0.00141065749697988,0.230768356632791,0.0119948260067367,-0.000524695562097869,0.0122414668894319,-0.00339574309691196,-0.00336182973923078,0.00204735355727275,0.00275670467290624,-4.98808102591438e-05,-0.248749736920813,0.00282107967082457,-0.00164656291616439,0.000836556866336219,-0.00242473126430059,-0.000121735878876502,-0.000343589846299557,3.29398152461528e-05,0.000176796168011184,0.000273758075067859,-0.000476573046378345,1.73484821966301e-05,0.000342059895262644,0.000487590533636816,0.000704054448546744,-0.000820521235762793,0.000398467637769236,0.000198106350858724,-0.00301462209175625,-3.2929426130155e-16,0.163180534113419,0.00253204647369191,-1.11467953765712e-06,0.00662847677898367,0.000419045542461545,-6.73002853532907e-05,0.000106360893357694,-7.74033366726297e-05,0.000234372553883066,6.86970727624043e-05,4.53445818229324e-05,-6.77746794804306e-05,0.000413574197053497,-0.000468511493329764,0.000225039511302495,3.43950551436655e-16,-3.1284620756825e-05,-5.21644702549751e-05,1.1847198658604e-05,-0.000104043856692079,0.00034183798799851,-6.39092028072008e-05,-1.88435914142258e-15,1.76034862801872e-16,0.00133597590265386,-0.022150346709366,0.00288057218347659,-0.000148657526860342,-0.00102234073518835,-0.000386563752664437,0.00319053159050916,-8.80042767433892e-16,0.000133217580222825,0.000929901662100128,-0.00580807493071373,0.000932515745991634,-0.000262272923681396,-0.000702126741066282,0.877869777131338,-0.00017374908540795,-2.85847163545444e-14,-0.000788357544373064,9.63374156689447e-16,0.00011511845572661,0.034223702800418,0.195072758037884,4.08344286375587e-15,0.000199188842803719,-6.40212648149873e-16,3.751665436536e-06,-5.49974040526433e-16,-0.00497231342658418,9.54261543203331e-16,-0.000553257009219889,-2.14391252652428e-16,4.94681891595093e-05,-1.00883035524445e-06,5.60622144731565e-16,-4.17752610786145e-16,1.23101487478591e-06,-2.93082625952698e-16,-1.51085991313856e-06,3.26467508251009e-16,2.44682643359422e-16,6.86862217072288e-17,-7.09148122545885e-16,3.95247709877611e-17,1.12892561487822e-15,-7.55001223019034e-07,-4.08121896174987e-17,-6.36448708756579e-07,-6.11788530892062e-16,3.04267607345355e-16,-7.46385834144281e-16,-1.55271176106028e-15,5.82566771856662e-16,-8.59436915131962e-16,-5.68511603100575e-16,5.9724923106835e-15,-8.34401991944844e-16,-4.7254075764825e-15,-0.0924500327042121
"t70",0.0523587332907323,-0.00643978229668739,0.0754740923289715,0.225539781210862,-0.141107304874079,0.0955638603899341,-0.00419328546131555,0.0578323561098841,-0.00222197612716267,0.00666737087682275,-0.0251647834468397,-0.00160798448222571,0.00188265988354997,0.162311251763847,0.00440064366373262,-0.000275233222985212,-0.00353615297499916,-0.0049484138489584,0.188438781558513,0.00369305609659316,0.000670684301955633,0.000234184569539966,-0.000141727529567606,-5.3062485432868e-05,-6.14080360023056e-05,-2.59040931607295e-06,4.40092567633471e-05,0.0708431956764466,-0.00808131486842931,-0.00019752707944885,0.000187920110888921,5.84648715217967e-05,-0.000268105634995527,0.000498073134483628,-4.64474437011985e-17,-5.53648039507273e-05,0.00105042361675811,-6.66875494691835e-07,7.33358872390663e-05,0.000605629682291242,-8.91883862930807e-05,2.75929540833724e-05,-0.000209574579220561,0.00374543674721496,4.49235713131872e-05,0.00017404474118215,0.000157605245817964,-0.000237556607368184,0.000463116154533655,5.09976073609935e-05,-4.230875249375e-16,2.29984990288174e-05,1.17641178201296e-05,-5.87086393537806e-06,4.85442065686575e-05,-3.5583920552096e-05,-1.16368398191607e-05,-1.2898376199013e-15,5.1687601788104e-15,0.101958047679868,0.0357809969991834,-0.00498305589038645,0.00756839481677801,-0.560036066919801,-9.44737216552275e-05,-0.00186991535063246,1.90037865814062e-15,-6.2572366415103e-06,-4.36121015113057e-05,0.000257812784360167,8.38467496123835e-06,1.00936442553469e-05,-2.36025447465909e-06,0.000116636241193897,1.41100090909983e-06,-1.10137249515224e-15,1.86041329365657e-06,-2.59363541204925e-16,1.23835557625814e-07,6.66646356962365e-05,0.000285898469153182,-1.7490986733565e-15,-0.0811410145248389,-4.95739050360761e-15,9.04743171223701e-09,4.26168457862021e-15,0.000163169117043401,-5.13773059417101e-14,3.71133384328267e-05,-0.707106781186549,-4.67565808754683e-06,-4.14438216505956e-09,-4.31991040582024e-16,4.39387171791127e-16,-2.68013705686261e-07,5.56410110252731e-16,6.24624589199331e-07,-1.41112956510676e-15,3.48543160302061e-15,5.00587730350689e-17,6.81624155404165e-16,-6.39550935670097e-16,1.21473494898621e-15,9.42523947378852e-07,-4.14691357823008e-16,1.19550134719935e-06,2.16625866603554e-17,7.95550627290135e-16,-2.51252889009137e-16,-1.1370558194755e-15,8.25191426551878e-17,-1.11835357539833e-15,-2.41199454121316e-16,5.91885866076514e-15,-3.51108031537706e-15,-5.41234654896963e-15,-0.0924500327042018
"t71",0.0523587332907323,-0.00643978229668738,0.0754740923289715,0.225539781210862,-0.141107304874079,0.0955638603899341,-0.00419328546131558,0.0578323561098841,-0.00222197612716265,0.00666737087682282,-0.0251647834468398,-0.00160798448222573,0.00188265988355025,0.162311251763847,0.00440064366373261,-0.000275233222985198,-0.00353615297499919,-0.00494841384895813,0.188438781558513,0.00369305609659285,0.000670684301955679,0.000234184569539433,-0.000141727529567712,-5.3062485432418e-05,-6.14080360016307e-05,-2.59040931539095e-06,4.40092567632257e-05,0.0708431956764461,-0.00808131486842935,-0.000197527079448842,0.000187920110889382,5.84648715213312e-05,-0.000268105634995288,0.000498073134483139,-5.2523112307033e-16,-5.53648039503452e-05,0.00105042361675821,-6.6687549458338e-07,7.33358872388573e-05,0.000605629682291243,-8.91883862930278e-05,2.75929540839207e-05,-0.000209574579220608,0.00374543674721431,4.49235713136591e-05,0.000174044741183089,0.000157605245817833,-0.000237556607368096,0.000463116154533786,5.09976073613654e-05,-2.69136926966465e-16,2.29984990288946e-05,1.17641178206881e-05,-5.87086393484701e-06,4.85442065687025e-05,-3.55839205533537e-05,-1.16368398204025e-05,-1.64372120899546e-15,5.15887993980222e-15,0.101958047679868,0.0357809969991833,-0.00498305589038611,0.00756839481677874,-0.560036066919802,-9.44737216551036e-05,-0.00186991535063297,-1.05124114608114e-16,-6.25723664225566e-06,-4.36121015113206e-05,0.000257812784359519,8.38467496390328e-06,1.0093644255455e-05,-2.36025447828813e-06,0.000116636241193422,1.41100090861786e-06,-1.03198355611484e-15,1.860413294631e-06,-8.13825350335937e-16,1.23835556834873e-07,6.66646356971393e-05,0.000285898469152838,-5.66866728311523e-16,-0.0811410145248452,6.60280674026529e-15,9.0474506014241e-09,1.63357851251519e-15,0.000163169117058898,5.14759965004859e-14,3.71133384149877e-05,0.707106781186546,-4.6756580892432e-06,-4.14439290554575e-09,7.84697786255847e-16,-1.06288335840169e-15,-2.68013706852112e-07,-2.08635487398777e-16,6.24624589757277e-07,1.24242802982329e-15,-1.54667417521698e-15,7.64249919327684e-16,-1.56295271260089e-15,1.74584770595675e-15,1.47234138516881e-15,9.42523946315953e-07,2.06339646740589e-16,1.19550134735445e-06,-5.26917829855259e-16,-8.28150546225425e-16,-1.24897806392333e-15,-7.74258178541948e-16,1.372522164493e-16,-1.40671396899022e-15,-1.30033923292824e-15,5.48401938581867e-15,-1.29757316003065e-15,-4.59899357682432e-15,-0.0924500327042092
"t67",0.0524304986393284,-0.00645624804703032,0.0757176042449089,0.226478593159335,-0.141709221284908,0.0960644600796791,-0.00421761336490159,0.0583555109178732,-0.00224785345849984,0.00674899667383847,-0.025520644814252,-0.00163170062875921,0.00191226329135231,0.165340634777907,0.00448827819202288,-0.000280823897718387,-0.00361850903501873,-0.00509736267868816,0.195719027996423,0.00384534883265308,0.000700041647642452,0.000244488542110758,-0.000148089407677043,-5.56421200464625e-05,-6.44973517057877e-05,-2.73960696907075e-06,4.70431456747873e-05,0.0762892990806526,-0.00871524472810702,-0.000213871791285101,0.000205499206150114,6.49574988085632e-05,-0.000305492082107098,0.000572855675869627,-7.26571729818573e-17,-6.54530901275303e-05,0.00127140167749,-8.20101385581979e-07,9.19782899434197e-05,0.000763797363682779,-0.000114455168776511,3.58079585690641e-05,-0.000284655436153176,0.00524221282603724,6.65239019879903e-05,0.00027654205021914,0.000306779258523773,-0.000483517890167549,0.00123397781843361,0.000136756811200694,2.12419533584084e-16,8.33423861663247e-05,4.29421252395763e-05,-3.05594276167913e-05,0.000268015557726516,-0.000318748967228551,6.45867403242014e-05,2.97822061310107e-15,-6.33413874053023e-15,-0.199040130690672,-0.0177938659008365,0.00212058477329573,-0.00209231440919265,0.140474026233352,1.23803306069075e-05,0.000164334865608188,-2.21778382452652e-15,-2.52093581724687e-07,-1.89098767929527e-06,1.20222283853307e-05,3.82183820694659e-07,4.28453911840577e-07,-5.63071325650547e-08,-7.90344709873441e-06,-3.25579681418146e-07,1.25382206422196e-15,-7.4158200621192e-07,1.716920295502e-15,-8.79832340034359e-08,-9.5147920631036e-05,-0.000550457243327435,7.68459194577383e-15,0.875712804031499,3.50005705903712e-15,4.07414307599199e-08,-2.08215736297373e-14,0.00034044989033078,-1.37416166686086e-15,5.90260835873961e-05,3.53287505220683e-15,-6.75373904150701e-06,-5.55609514172055e-09,-1.06346540780743e-15,8.25497867338671e-16,-3.28240440669076e-07,-1.04446559780875e-15,7.0836108853573e-07,1.13525247991895e-17,2.41143183562842e-15,-1.46517329401901e-17,-6.98313442649941e-16,-7.01196451269649e-16,3.66176488963996e-15,9.97293860456357e-07,-1.10227515263116e-15,1.24847357829088e-06,-1.47271157315476e-16,2.66402510859533e-15,-7.25491478185362e-16,-7.79576403886916e-16,7.41821413242102e-16,-5.42608397391035e-16,-4.67987129809379e-16,5.51786874502308e-15,-3.37230243729891e-15,-3.67423760267414e-15,-0.0924500327042024
"t84",0.0526033377273806,-0.00649550655208753,0.0762949800882011,0.228687646878637,-0.143124374484768,0.0972323482469786,-0.00427412077849593,0.0595414878450185,-0.00230545136638784,0.0069299413832194,-0.0262995803245318,-0.00168340721203404,0.00197640264564797,0.17178559783935,0.00467333055655264,-0.000292601658704714,-0.00378906711106304,-0.0053948452255645,0.209677651443559,0.00413398162235014,0.000755076285474183,0.000263786242519383,-0.000159959649819068,-6.03822412015055e-05,-7.01358923708836e-05,-3.0044919880134e-06,5.22224685935029e-05,0.0853563497321241,-0.00976564996730502,-0.000240612148002507,0.000233407600405491,7.48230403779137e-05,-0.000358936242491027,0.000677596592904523,2.24224724079043e-17,-7.88315909887423e-05,0.00155257177623528,-1.01012884063213e-06,0.000114425429085795,0.000952746229061711,-0.000143928317076394,4.52522068945525e-05,-0.000366433623808981,0.00682183288023376,8.81528223071998e-05,0.000373605487161449,0.000432091384039195,-0.000685923563861121,0.00181011823068989,0.0002007357468753,1.03778035264305e-15,0.000125325737088514,6.46043226593396e-05,-4.68249706361601e-05,0.000411629878037695,-0.000496535379853518,0.000105813493921577,3.10796209041497e-15,-8.35325222822605e-15,-0.341070387195886,-0.0345561903185851,0.0041970393872922,-0.00437713390752928,0.297677376535001,2.85662542435094e-05,0.000397990987460955,1.06946288870136e-15,-9.70680469404014e-07,-7.75254150005882e-06,5.90524345758286e-05,2.19374911107049e-06,2.91916389907134e-06,-8.4450316170312e-07,5.68866356231923e-05,8.54046244678286e-07,-1.40323520588857e-15,1.28744201337375e-06,-6.26749342036911e-16,1.02026055783212e-07,7.21670153175827e-05,0.000357444275464303,-2.02716160730235e-15,-0.330309287902923,-1.41389361878121e-15,-6.35917059835971e-09,6.7667916762882e-15,1.58493833710963e-05,1.38699448959318e-15,1.0610727527538e-05,-3.8965287015724e-15,-1.63320021374496e-06,-1.65421076213064e-09,-1.16483292554568e-15,-3.03045559084095e-15,-1.2412448124243e-07,-3.98724559277975e-15,3.27846891234552e-07,-6.77226812447752e-15,-0.707106781186548,1.61572304823795e-14,-8.24833841072918e-15,-6.90431018042068e-16,-9.19626063087516e-15,5.6045403816815e-07,-6.91472902189793e-16,7.30353707136685e-07,1.72955711497089e-15,-1.7881315672853e-15,-4.81451489697391e-17,-1.02184612356183e-15,-1.27921101827936e-15,-6.36198539409512e-16,-1.7386436902019e-15,4.93699019039342e-15,2.41126563160776e-15,-4.71746218334773e-15,-0.0924500327042098
"t85",0.0526033377273806,-0.00649550655208751,0.0762949800882011,0.228687646878637,-0.143124374484768,0.0972323482469786,-0.00427412077849587,0.0595414878450185,-0.00230545136638782,0.00692994138321924,-0.0262995803245318,-0.00168340721203395,0.00197640264564776,0.17178559783935,0.00467333055655262,-0.000292601658704699,-0.00378906711106298,-0.00539484522556431,0.209677651443559,0.00413398162234996,0.000755076285474228,0.000263786242519656,-0.000159959649818936,-6.03822412017838e-05,-7.01358923710476e-05,-3.00449198804057e-06,5.22224685935672e-05,0.0853563497321238,-0.00976564996730506,-0.000240612148002452,0.000233407600405255,7.48230403781663e-05,-0.000358936242491229,0.000677596592905086,3.31203251130794e-16,-7.88315909887733e-05,0.00155257177623537,-1.01012884072882e-06,0.000114425429085551,0.000952746229061315,-0.000143928317076359,4.52522068943469e-05,-0.000366433623808914,0.00682183288023442,8.81528223078888e-05,0.000373605487162261,0.000432091384038922,-0.000685923563861016,0.00181011823068968,0.000200735746876011,1.08711918045793e-15,0.000125325737088231,6.4604322657761e-05,-4.68249706354545e-05,0.000411629878037676,-0.00049653537985371,0.00010581349392114,2.63611730502424e-15,-8.13876311802014e-15,-0.341070387195887,-0.0345561903185859,0.00419703938729206,-0.00437713390752885,0.297677376535001,2.85662542435551e-05,0.000397990987460796,6.5689310907262e-16,-9.70680469499625e-07,-7.75254150203367e-06,5.90524345763528e-05,2.19374910867657e-06,2.91916389868723e-06,-8.44503161135865e-07,5.68866356236076e-05,8.540462444838e-07,4.35571678670001e-16,1.28744201326449e-06,-3.65005738243769e-16,1.02026055213687e-07,7.21670153158663e-05,0.000357444275464264,-2.93453674558044e-15,-0.330309287902927,-2.10778300874112e-15,-6.35917171118482e-09,9.29601850426236e-15,1.58493833715396e-05,3.6605675228985e-16,1.06107275263692e-05,8.63552534335956e-16,-1.63320021354767e-06,-1.65421348177048e-09,1.86060784996792e-15,2.06442725808361e-15,-1.24124479465683e-07,4.05423650414327e-15,3.27846903731457e-07,6.66511145326345e-15,0.707106781186547,-1.52864829121578e-14,7.97801839931722e-15,1.87879861682425e-15,1.28763608774537e-14,5.60454040526547e-07,-7.9918543163985e-18,7.30353719155351e-07,-1.57353910041062e-15,3.87211671593436e-16,-8.92307124563674e-16,-1.56318048806023e-15,2.26916164576298e-15,-1.53162342454627e-15,-6.99009302447562e-16,6.41546894777098e-15,7.07767178198537e-16,-6.03473900139741e-15,-0.0924500327042004
"t42",0.0515758556101388,-0.00626156861056961,0.0728499065772788,0.215482765552969,-0.134663452871352,0.0902368612526385,-0.00393529219071215,0.0523883219248474,-0.00195649720976335,0.0058326024780151,-0.021561003468192,-0.00136854802037787,0.00158523095745035,0.132300691217416,0.00353749153082128,-0.000220267980970917,-0.00273706592666535,-0.00354298237370347,0.121863946223939,0.00231270816476949,0.000406813861163785,0.000141638432141452,-8.4751282119888e-05,-3.02283575464042e-05,-3.42029184930841e-05,-1.30401173910188e-06,1.86214998223671e-05,0.0261330627062971,-0.00289584832420293,-6.51194695451214e-05,4.87366630044133e-05,8.7481066061768e-06,5.14557629942878e-06,-4.00304373845073e-05,9.88175204458623e-18,1.42483507647242e-05,-0.000426575679375817,3.3716074639956e-07,-4.60514192419191e-05,-0.000401069865438913,6.86621344547484e-05,-2.31470482351648e-05,0.000234795738104426,-0.00489278375403597,-7.45526282210251e-05,-0.000367435092036093,-0.000553704635964452,0.000914049066649175,-0.00284028392152145,-0.000315869256575522,-1.96629743042992e-15,-0.000218097778595,-0.000112633226964167,8.73686261571607e-05,-0.000774344803134584,0.000979307542091143,-0.000239301021123158,-7.65702964341582e-15,1.564510910093e-14,0.833076655479271,0.065539787232394,-0.00639125333256703,-0.00255805080559222,0.417180558957091,0.0004067342061825,0.0146755783035144,-7.14882502947427e-16,-7.11229148428959e-05,-0.000448901059412378,0.0021991544656594,6.47292595308072e-05,7.22577172670214e-05,-1.43947138200864e-05,0.000567600149341472,5.96579924153615e-06,1.95120764996062e-15,7.29186438163503e-06,-2.19140438249307e-16,4.45359934157324e-07,0.000212690459155408,0.000855371668783374,-2.12395550531763e-16,-0.0415843674666014,-9.38635676157979e-16,3.84156680318434e-08,-7.22342271334642e-16,0.00055643513265236,3.69666658749063e-16,0.000115713329809431,-3.60852545948317e-16,-1.40067859903658e-05,-1.19683437155532e-08,-6.3373905289922e-17,1.69044856733412e-15,-7.32247267921945e-07,-3.10689262724965e-16,1.6007473535983e-06,9.59820617742002e-17,1.01037161130582e-15,2.48442953774062e-16,-6.03802184747721e-17,-1.43802063762131e-16,3.90522275026812e-15,2.2158846895067e-06,-5.55376707434328e-16,2.7485076924284e-06,-4.03999183147221e-16,-2.90199016881654e-16,-7.95257763141258e-16,-9.64124394555318e-16,6.91252689080789e-17,-8.86524699978139e-16,-8.93670663905043e-16,5.81292111742156e-15,-1.82145964977565e-15,-4.81857162199419e-15,-0.0924500327042031
"t43",0.049428493662755,-0.00576223568995642,0.0654087889631554,0.186485706824579,-0.116049999435605,0.0745814868561298,-0.00316947946319728,0.0352764431334358,-0.00108300033172454,0.00305705014794065,-0.00917202968825233,-0.000536573649223839,0.000533853734889332,0.0205661654630343,0.000251824466881753,-9.55166498813148e-06,0.00049353503087107,0.00288845251545351,-0.236396865501336,-0.0055077786560258,-0.0011667755060822,-0.000412832385815683,0.000262912123067731,0.000120484552952248,0.000152076151936194,9.10606225166039e-06,-0.000258631110345171,-0.603519150905369,0.0743787081778818,0.00227225764743147,-0.00431421812970854,0.0115796135862017,-0.00497768357578514,0.00745839207336037,6.71972618132177e-16,-0.00058062416826451,0.00933861377606267,-5.48595991676029e-06,0.000560739787920951,0.0045518884120144,-0.000639764218955834,0.000193012987197073,-0.00135933738326045,0.0234934079161749,0.000270270949124979,0.0010185397017747,0.000918751125624543,-0.00139590130821409,0.00296658961696314,0.000327551043890196,-6.52780155766968e-16,0.000171505929973002,8.80889536060449e-05,-5.49334805832261e-05,0.000473108546399547,-0.000499985551207212,5.56002599243035e-05,6.86951960540227e-16,4.21866747521095e-17,-0.0442644427436319,0.0212278486219978,-0.00261005984092565,0.00107428665133108,-0.00722220304649263,0.000133114953554457,0.00568292940877498,-0.707106781186547,-4.35043917933738e-05,-0.000280994361185234,0.00144819879799515,4.39683229694069e-05,5.0346476366038e-05,-1.06461660262227e-05,0.000461613251875547,5.15608709352459e-06,1.67464011227518e-15,6.4937720814028e-06,4.751946605965e-16,4.07710845561395e-07,0.000198663481767905,0.000800173463497068,-5.73475806694527e-17,-0.00259236284333337,-4.93785810399332e-16,4.12784278078226e-08,2.95260801550344e-16,0.000608898311213902,1.49508062840542e-16,0.000129934199669653,-1.61172046507333e-15,-1.59622126220121e-05,-1.38428327425507e-08,7.09509296109861e-18,-4.0705497301076e-17,-8.67489596971081e-07,-2.04098499625145e-16,1.95207908645925e-06,2.06463997909578e-16,1.25740503337913e-16,4.03972436748184e-16,-4.11331529114626e-16,3.4193680824527e-16,9.05893219610333e-16,2.81005577258997e-06,1.19677878896154e-17,3.52022806406361e-06,-2.69101261583655e-16,1.50301668463804e-16,-1.96990179886331e-16,-8.23134952892524e-16,3.16105890725068e-16,-9.89736227208931e-16,-6.57026341449216e-16,5.69552351500332e-15,-5.68989300120393e-16,-4.88847434715854e-15,-0.0924500327042054
"t44",0.049428493662755,-0.00576223568995642,0.0654087889631553,0.186485706824579,-0.116049999435605,0.0745814868561298,-0.0031694794631973,0.0352764431334358,-0.00108300033172452,0.00305705014794059,-0.00917202968825234,-0.000536573649223769,0.000533853734889176,0.0205661654630344,0.000251824466881794,-9.55166498809879e-06,0.000493535030871117,0.00288845251545354,-0.236396865501336,-0.00550777865602588,-0.00116677550608252,-0.000412832385815432,0.000262912123067819,0.000120484552952553,0.000152076151936047,9.10606225160685e-06,-0.000258631110344855,-0.603519150905369,0.0743787081778817,0.00227225764743123,-0.00431421812970846,0.0115796135862018,-0.00497768357578503,0.00745839207335958,6.16461466900867e-16,-0.000580624168265445,0.00933861377606262,-5.48595991642856e-06,0.000560739787921023,0.00455188841201419,-0.000639764218956159,0.000193012987196325,-0.00135933738326042,0.0234934079161753,0.000270270949124685,0.00101853970177536,0.000918751125624264,-0.00139590130821441,0.00296658961696361,0.000327551043889745,8.04234953820241e-16,0.000171505929972685,8.80889536061351e-05,-5.49334805832135e-05,0.000473108546398661,-0.000499985551207858,5.56002599245163e-05,9.02070848040887e-17,-2.06884119069892e-15,-0.0442644427436308,0.0212278486219972,-0.00261005984092774,0.0010742866513288,-0.00722220304649102,0.000133114953556073,0.0056829294087689,0.707106781186547,-4.35043917929267e-05,-0.000280994361183725,0.00144819879799483,4.39683229747282e-05,5.03464763654901e-05,-1.06461660230725e-05,0.000461613251876873,5.15608709415175e-06,-2.23195715562457e-15,6.49377208104879e-06,-5.41144236141747e-16,4.07710845738224e-07,0.000198663481767158,0.000800173463497773,-1.27733041319872e-16,-0.00259236284332978,6.40723342889471e-16,4.12784301805449e-08,5.52867237732895e-16,0.000608898311213063,1.86567581722053e-16,0.000129934199669473,2.96475358496795e-16,-1.59622126214064e-05,-1.38428322774551e-08,-9.95065677021734e-17,1.18889062488837e-16,-8.67489597342027e-07,-1.61080642316177e-17,1.95207908666403e-06,-2.09865619620599e-16,9.16774408758024e-16,3.56208904973493e-16,-3.38069242454535e-16,-5.18069598537687e-17,2.2251504230907e-15,2.81005577243244e-06,-1.11213302454233e-15,3.52022806397453e-06,-7.26922296720421e-17,3.58468485581057e-16,-9.093574541485e-16,-1.25915385198054e-15,3.57624256820676e-16,-1.21478622073111e-15,-1.19852095291465e-15,5.61929398191399e-15,-1.13797860024079e-15,-4.85218678534348e-15,-0.0924500327042041
