,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
t58,13.06912,2.8040986,8.775673,3.966419,5.2231073,1.51102,5.476123,4.7134714,6.479979,5.2289343,3.785156,4.227173,3.2167528,6.4711757,3.041584,4.372343,6.111919,5.611074,4.8765545,5.526561,2.8609283,2.685374,5.829467,5.1384463,5.1577635,5.491066,4.7302685,4.532715,6.1830053,5.8844495,5.066501,5.5135794,5.377973,4.3879666,4.497723,4.8203306,6.240036,6.1784344,5.121415,6.4370694,5.0345154,3.8007655,6.243856,2.8029058,5.7027082,4.6261067
t59,13.096793,2.7558808,8.78497,3.9460888,5.262722,1.4106206,5.5170093,4.632378,6.53195,5.2278,3.7428212,4.2787213,3.2177494,6.51306,2.9730816,4.351965,6.1140738,5.6832256,4.9240003,5.586414,2.845042,2.6327033,5.8856134,5.1166086,5.108112,5.4372935,4.7485657,4.5316405,6.1409287,5.895893,5.022745,5.548804,5.3727202,4.384649,4.4716854,4.844253,6.2995315,6.2588053,5.0711994,6.468499,5.071923,3.8146586,6.2224503,2.6695137,5.7349844,4.6106725
t249,13.108043,2.7488115,8.774535,3.9112804,5.3202457,1.2816544,5.5195107,4.549864,6.5769634,5.2571316,3.6741133,4.3654666,3.2394383,6.5640907,2.915405,4.313513,6.139248,5.7122784,4.968559,5.607417,2.8103006,2.5694866,5.9605746,5.1022363,5.0215406,5.3958974,4.767336,4.508212,6.0685415,5.9034123,5.002386,5.5849833,5.377317,4.3511953,4.4177394,4.862739,6.3834586,6.359761,5.0077305,6.4783177,5.1341057,3.8039227,6.168039,2.518713,5.7835608,4.6091347
t294,13.100605,2.779414,8.764704,3.8979867,5.346106,1.2528309,5.4877143,4.5405426,6.5734787,5.28634,3.6572156,4.3978944,3.25817,6.5687056,2.9273612,4.307519,6.1578445,5.682438,4.9661193,5.579182,2.7903914,2.5756786,5.9727435,5.119164,4.9954667,5.405979,4.7604136,4.5040765,6.030999,5.905716,5.0298853,5.586622,5.3794622,4.3198943,4.394627,4.873446,6.4009647,6.39478,5.0070195,6.462864,5.151936,3.7787967,6.128961,2.490849,5.7855844,4.613665
t400,13.071149,2.745648,8.739598,3.910688,5.309496,1.2899984,5.5299764,4.552841,6.568845,5.267577,3.6812265,4.37813,3.242048,6.584189,2.913003,4.316965,6.155705,5.720749,4.969493,5.6173534,2.8069875,2.5613377,5.9781494,5.109351,5.02768,5.401113,4.7890224,4.4860525,6.0686464,5.8985147,5.01357,5.5730124,5.3841634,4.346627,4.392536,4.84389,6.3684373,6.3635807,5.001614,6.459454,5.123988,3.7786958,6.1651883,2.5228071,5.799782,4.6424356
t401,13.080328,2.7741172,8.744322,3.8981059,5.334999,1.2550228,5.506239,4.542011,6.569671,5.287182,3.6729238,4.396053,3.2570913,6.5827503,2.9166608,4.308959,6.16783,5.6964087,4.968069,5.589662,2.7879474,2.5659292,5.98496,5.118727,5.0062547,5.405869,4.777982,4.48913,6.038376,5.9010873,5.032712,5.5800633,5.3849387,4.322383,4.3855705,4.8641567,6.386106,6.390425,5.002132,6.4539065,5.1357894,3.7722127,6.1373186,2.490903,5.800507,4.63471
t224,13.141571,2.7352204,8.80579,3.9172206,5.319858,1.2783997,5.5181546,4.546677,6.5891037,5.238023,3.6644697,4.350681,3.229339,6.549034,2.913234,4.3124766,6.116861,5.7178655,4.972898,5.6139145,2.8226082,2.570476,5.9437704,5.0898886,5.022372,5.3846564,4.753076,4.527853,6.081141,5.9083786,4.978003,5.5961275,5.369469,4.364949,4.4370766,4.871157,6.394118,6.3494806,5.0089307,6.5018783,5.143564,3.8279157,6.1808314,2.5118973,5.7694135,4.5796337
t210,13.109217,2.743593,8.775825,3.9157028,5.3104377,1.291227,5.5264096,4.5565453,6.5762777,5.249754,3.684208,4.3531156,3.2340817,6.562772,2.9149837,4.317463,6.135105,5.7170625,4.968409,5.6112,2.8147862,2.5708158,5.9548554,5.1001062,5.035179,5.395312,4.770112,4.510102,6.0814404,5.902773,4.99756,5.582748,5.3766656,4.357798,4.421782,4.8610682,6.3719125,6.347068,5.0118,6.4812183,5.1243215,3.8075132,6.17961,2.5277047,5.781606,4.6101274
t123,13.091945,2.7423642,8.770696,3.9384503,5.2677827,1.3579638,5.5328,4.60598,6.548335,5.230301,3.733698,4.299955,3.218325,6.5383005,2.9426692,4.3417163,6.122373,5.706647,4.9425383,5.607261,2.8388278,2.602457,5.914596,5.106533,5.0953913,5.4180794,4.767525,4.5158687,6.132439,5.89632,5.008445,5.5580807,5.37561,4.376852,4.444635,4.840995,6.3124633,6.2842336,5.0450807,6.4716735,5.078145,3.8082147,6.2179613,2.6056764,5.7601175,4.6201468
t33,13.063008,2.8170505,8.780341,3.9578125,5.187751,1.632597,5.5029626,4.770802,6.462134,5.2424817,3.8126733,4.1894364,3.2308736,6.4591346,3.0667715,4.3552136,6.1282177,5.5945964,4.860089,5.504874,2.8447046,2.6878984,5.8151813,5.128635,5.2056713,5.5163007,4.7157197,4.515056,6.222541,5.862555,5.081437,5.513048,5.4032245,4.417264,4.5205445,4.811213,6.1904616,6.1174564,5.132792,6.421247,5.01284,3.8151731,6.255456,2.9532752,5.709401,4.633432
t27,13.07206,3.310091,8.7325535,3.9234145,5.0364785,1.752167,5.106544,5.1123824,6.3101296,5.3926783,3.9259312,4.1005816,3.3533132,6.440319,3.3372781,4.2671022,6.305757,5.041428,4.7667794,4.878434,2.674009,2.7412374,5.7464094,5.218936,5.4379826,5.7437825,4.6942725,4.3734813,6.383126,5.7859063,5.3046246,5.484172,5.50865,4.22081,4.4363275,4.880822,5.900635,5.815973,5.2555194,6.245361,4.93699,3.6515505,6.136929,3.4470692,5.784005,4.73473
t30,13.110849,3.2186775,8.772327,3.9150746,5.0651464,1.7821686,5.1834116,5.0516043,6.35715,5.3707147,3.9252164,4.071384,3.3406537,6.4310107,3.2803426,4.2867904,6.282436,5.1302,4.7850366,4.989515,2.702254,2.7545383,5.727306,5.186785,5.403804,5.6904306,4.676937,4.4102497,6.357805,5.8027506,5.25185,5.4864683,5.47919,4.2591763,4.463877,4.885657,5.9611144,5.831349,5.249054,6.2783136,4.9340816,3.6752837,6.175817,3.3986442,5.759581,4.6810384
t31,13.1012,3.1917453,8.784452,3.917089,5.0756063,1.7909033,5.2114334,5.0397396,6.3562355,5.3675957,3.922066,4.083253,3.335942,6.4253197,3.2732806,4.285253,6.2618093,5.16296,4.785782,5.023126,2.7061636,2.7501462,5.7336287,5.186142,5.3968706,5.6836596,4.6717763,4.433698,6.3473797,5.803196,5.247382,5.4971323,5.4787464,4.281771,4.488481,4.876252,5.9729843,5.8557463,5.244569,6.301634,4.9373,3.7029169,6.1754413,3.3788853,5.7488627,4.6806397
t32,13.10611,3.2122724,8.774262,3.9162414,5.0683613,1.7796214,5.1912336,5.0462484,6.36029,5.36973,3.923022,4.076575,3.3384078,6.430991,3.2770734,4.287968,6.2757964,5.1362605,4.786944,4.994488,2.7046845,2.7528105,5.7299843,5.1880164,5.399138,5.686285,4.6778927,4.415633,6.354297,5.8047576,5.2482724,5.488411,5.477369,4.265461,4.4688296,4.884087,5.964891,5.843889,5.2457356,6.2859125,4.935648,3.6837595,6.175514,3.390826,5.756752,4.6806636
t62,13.08219,2.70374,8.784801,3.9657207,5.214741,1.5396411,5.5887604,4.66564,6.5180264,5.1974077,3.7792149,4.224778,3.1971517,6.49956,2.9751685,4.3646293,6.0980263,5.7424936,4.913082,5.639968,2.8681443,2.634834,5.8636165,5.1040926,5.158236,5.4453588,4.753575,4.527773,6.199692,5.884446,5.008847,5.535438,5.379778,4.4529176,4.5104856,4.8164806,6.251506,6.1964464,5.0838404,6.4715266,5.034727,3.8419533,6.28507,2.7898502,5.7270584,4.621514
t63,13.061062,2.7427127,8.777057,3.9661112,5.201052,1.5897249,5.559482,4.713004,6.487892,5.214037,3.7946067,4.208075,3.2083278,6.4767776,3.0173857,4.3641376,6.105801,5.6900535,4.882623,5.5969825,2.8687143,2.6618407,5.8386927,5.1122336,5.1785693,5.478172,4.734508,4.5219984,6.2112403,5.874044,5.0418034,5.519072,5.3887253,4.443785,4.518515,4.8001766,6.2239814,6.1607375,5.1038694,6.445106,5.0247245,3.831557,6.27712,2.8525808,5.7135777,4.6290793
t51,13.092243,2.8141294,8.814965,3.9381597,5.1971755,1.698566,5.5537195,4.782853,6.455745,5.244944,3.8062646,4.1701174,3.2420883,6.430509,3.0419247,4.3291063,6.1136007,5.604515,4.8331447,5.511789,2.8374505,2.6992118,5.8134527,5.071405,5.200084,5.506206,4.6835513,4.5142746,6.215071,5.8457665,5.0569444,5.508248,5.4100604,4.448839,4.554962,4.812287,6.1955,6.1160936,5.1314373,6.4251413,5.0401926,3.873861,6.250837,3.046409,5.6931043,4.6031895
t49,13.09332,2.8854046,8.80977,3.9073315,5.182226,1.7609853,5.50483,4.842323,6.443501,5.2972097,3.8150792,4.175441,3.2822676,6.447783,3.1057994,4.299303,6.163781,5.529791,4.8440204,5.41513,2.7818604,2.6943576,5.811147,5.126403,5.239682,5.5523834,4.676109,4.498775,6.229945,5.8296843,5.111486,5.534436,5.4459596,4.420132,4.5364766,4.836892,6.152163,6.072504,5.146316,6.4040585,5.02935,3.830196,6.2193193,3.1324291,5.7178645,4.6252112
t44,13.073431,2.903963,8.787761,3.9277463,5.172861,1.74241,5.471511,4.8287067,6.450812,5.2899356,3.8150964,4.1903996,3.2663558,6.46739,3.1223288,4.322692,6.174395,5.5043187,4.8621254,5.4026318,2.7808683,2.6823864,5.817919,5.1500144,5.2387404,5.5555673,4.6988473,4.495076,6.2334456,5.8469195,5.127221,5.5330625,5.4351454,4.394038,4.513098,4.844223,6.1506987,6.08233,5.1451726,6.3988934,5.013169,3.8012435,6.204931,3.116877,5.732328,4.647981
t46,13.092601,2.895389,8.8112335,3.8878303,5.2008743,1.7603829,5.497831,4.8278465,6.471901,5.332166,3.7806172,4.2176347,3.3048282,6.4737825,3.1161659,4.283377,6.2137427,5.5212464,4.874146,5.4179773,2.7346816,2.6450784,5.8541427,5.1260295,5.212732,5.556376,4.6669106,4.4697237,6.20307,5.821364,5.136509,5.5716395,5.4730325,4.4139953,4.529539,4.8609214,6.1755867,6.1098466,5.111887,6.3973937,5.046253,3.828096,6.165761,3.1177435,5.765904,4.626595
t128,13.117883,2.7340415,8.796846,3.9522574,5.2593484,1.3940147,5.546068,4.6155515,6.546643,5.2089596,3.7417705,4.2712126,3.2049274,6.5231204,2.9525044,4.356386,6.1038175,5.719487,4.941497,5.608086,2.8460655,2.619463,5.892608,5.110001,5.111005,5.4216857,4.763062,4.5422783,6.147082,5.9015894,4.9978876,5.554546,5.366394,4.3958464,4.473285,4.8607726,6.3049564,6.2641134,5.070208,6.489346,5.0706244,3.8287067,6.2393966,2.6382282,5.7370844,4.6071277
t140,13.101957,2.6954646,8.782668,3.9542727,5.2380896,1.4041226,5.590926,4.612366,6.549603,5.197993,3.757897,4.265248,3.1975455,6.5346994,2.9292424,4.353027,6.1058908,5.7675486,4.9457197,5.652109,2.8542442,2.5978198,5.904626,5.094643,5.1280403,5.411909,4.777356,4.5238004,6.1729283,5.8934617,4.9844365,5.5549994,5.374402,4.426802,4.4690275,4.838466,6.2879705,6.2513256,5.0532465,6.4880795,5.0527387,3.8367302,6.263339,2.636051,5.756618,4.6199813
t141,13.103088,2.7060134,8.779566,3.9465847,5.2469106,1.3816518,5.5795455,4.6066885,6.555578,5.207082,3.7481356,4.2765245,3.2040389,6.5417323,2.9255128,4.3445354,6.112068,5.7546782,4.9510922,5.6425376,2.8466241,2.5901957,5.913368,5.092483,5.117324,5.4072957,4.777983,4.518265,6.1620126,5.893883,4.9843187,5.56093,5.376283,4.413425,4.458099,4.840895,6.297794,6.2618394,5.0440407,6.487008,5.0625114,3.8314111,6.2506323,2.6146274,5.7645993,4.6192894
t112,13.107309,2.6941814,8.785259,3.9507978,5.243456,1.3940454,5.5884147,4.6078873,6.555449,5.199802,3.7544138,4.2687507,3.1994975,6.5378523,2.925324,4.34929,6.107459,5.7687263,4.9502125,5.6550417,2.8515158,2.5940197,5.907286,5.09258,5.123283,5.406534,4.7767205,4.523355,6.1685734,5.8944063,4.981363,5.560738,5.3744655,4.424185,4.4688025,4.8414025,6.293887,6.256111,5.048323,6.4907026,5.0561695,3.836582,6.2599144,2.6245177,5.76055,4.6159697
t52,13.074484,2.8855367,8.791734,3.9200068,5.1851745,1.7373208,5.4899054,4.816184,6.460326,5.2941685,3.799066,4.20487,3.270824,6.471875,3.1127865,4.3164043,6.1788664,5.526503,4.869566,5.4267983,2.775715,2.6692295,5.8322062,5.1444507,5.2231274,5.549461,4.6933126,4.492359,6.2196655,5.843677,5.123145,5.543444,5.4407663,4.404306,4.517513,4.8453164,6.1668816,6.1020336,5.1310844,6.4035487,5.026064,3.811803,6.197174,3.0971096,5.739974,4.642402
t50,13.06781,2.9126525,8.781247,3.9306333,5.173656,1.7563878,5.4669647,4.8287044,6.452056,5.290094,3.8084667,4.201701,3.2642374,6.4767127,3.1287415,4.326059,6.180592,5.497996,4.8690486,5.3958745,2.7776504,2.6781197,5.8248425,5.158004,5.23718,5.5583944,4.702717,4.492833,6.2288756,5.849451,5.132794,5.532531,5.43365,4.386453,4.5032973,4.8497343,6.150634,6.0888605,5.144096,6.396408,5.01503,3.795136,6.1917887,3.127786,5.738249,4.656314
t53,13.080699,2.8479486,8.799964,3.9192917,5.196919,1.717023,5.5274096,4.792924,6.465033,5.279359,3.791223,4.2012415,3.2633326,6.4626355,3.0756605,4.3121505,6.157542,5.573789,4.862184,5.4688296,2.7973187,2.6692805,5.8380823,5.1103683,5.2061977,5.526799,4.691141,4.4970245,6.209083,5.8432846,5.0925746,5.536757,5.4325337,4.424043,4.52873,4.8337674,6.186861,6.1210113,5.120126,6.414146,5.041471,3.8414814,6.2159834,3.0769775,5.7298336,4.6268997
t71,13.072526,2.7412674,8.77545,3.954051,5.2120976,1.5869018,5.5654583,4.688603,6.507581,5.2231417,3.781122,4.2257676,3.2160468,6.4999986,2.9945455,4.3499713,6.118787,5.6947894,4.903106,5.5989437,2.8511267,2.6351464,5.8645554,5.1079125,5.166438,5.4614153,4.745476,4.5120296,6.1974144,5.8759303,5.032633,5.536951,5.3918805,4.433941,4.500785,4.8148966,6.24103,6.184227,5.0822387,6.4520597,5.035902,3.8288114,6.2593493,2.869921,5.7397194,4.6280103
t72,13.104366,2.725365,8.810076,3.9515631,5.2020583,1.5947907,5.6008716,4.703395,6.5199037,5.2054505,3.7936056,4.1976633,3.2060573,6.493627,2.9924557,4.3535714,6.104921,5.723247,4.916974,5.60703,2.841361,2.6407185,5.854083,5.098062,5.1929054,5.4562244,4.7399435,4.5341268,6.2176113,5.87478,5.008743,5.5435038,5.394482,4.4664354,4.5304804,4.839267,6.2163553,6.1647015,5.1026173,6.4770517,5.0265183,3.862428,6.292345,2.8544106,5.717351,4.6174664
t34,13.100353,3.129069,8.79224,3.907591,5.110096,1.7678269,5.268305,4.987688,6.395418,5.347887,3.883234,4.1038966,3.3264658,6.436252,3.2258017,4.293233,6.2468567,5.2344384,4.812178,5.1012964,2.7309823,2.7260177,5.7549734,5.170447,5.3480906,5.643639,4.6658525,4.4456034,6.313448,5.8116426,5.206778,5.511408,5.4680943,4.317744,4.5044947,4.8613234,6.022148,5.904326,5.203671,6.3281956,4.961814,3.7360895,6.1983643,3.3245013,5.752376,4.656353
t37,13.113884,3.0076923,8.808752,3.9277756,5.142325,1.7607617,5.375187,4.890712,6.425921,5.315813,3.8720543,4.1272283,3.2878814,6.43972,3.1590405,4.314503,6.1913953,5.3904567,4.829237,5.271337,2.758098,2.7222226,5.7711396,5.1368537,5.287724,5.582444,4.689941,4.4787164,6.270859,5.8361235,5.1544323,5.517643,5.444645,4.3518662,4.511068,4.8675475,6.0968676,6.0001764,5.1925673,6.373966,4.9785686,3.7676215,6.209802,3.1985528,5.7203712,4.6361365
t38,13.087549,2.9084036,8.802707,3.941533,5.165323,1.7176857,5.4469514,4.846488,6.4335938,5.2808104,3.8495486,4.147407,3.2632444,6.432416,3.1215403,4.3338737,6.1532474,5.4923735,4.8305345,5.3894906,2.805798,2.720489,5.779351,5.1320176,5.2532625,5.557891,4.6888757,4.5062113,6.249024,5.843747,5.122577,5.5116425,5.4265633,4.3979936,4.535085,4.8307467,6.137551,6.047754,5.1730967,6.398033,4.992267,3.8059943,6.2401247,3.0983071,5.701836,4.6286774
t39,13.076259,3.0305352,8.791012,3.9100661,5.133664,1.7804023,5.3610215,4.9361243,6.409851,5.341957,3.8555021,4.1487384,3.3131032,6.4492593,3.2082696,4.294128,6.226334,5.3438797,4.8312316,5.226421,2.73228,2.7041109,5.784205,5.178261,5.313042,5.625787,4.6705303,4.4744883,6.282533,5.8204575,5.196425,5.532214,5.466948,4.3539596,4.516492,4.8555655,6.070043,5.9814353,5.1825967,6.35658,4.9805655,3.7733312,6.176767,3.251433,5.7506533,4.6636724
t40,13.1044445,3.1002386,8.801854,3.9163277,5.107996,1.8006014,5.296188,4.9769287,6.389094,5.3493648,3.8989718,4.101408,3.3192317,6.430266,3.227604,4.2966504,6.2309375,5.2689815,4.80761,5.1383395,2.7256196,2.7375536,5.74778,5.169845,5.351468,5.640859,4.6705174,4.466222,6.312018,5.81687,5.2097926,5.512715,5.4645014,4.322419,4.511898,4.8706923,6.0300794,5.9231243,5.2207737,6.3402224,4.952938,3.745426,6.188764,3.3092785,5.7367396,4.6596637
t55,13.044193,2.7355204,8.765786,3.978001,5.1890616,1.621114,5.5640736,4.7268906,6.4725246,5.207914,3.8141809,4.188227,3.2028875,6.4640427,3.020583,4.373246,6.0976973,5.6890287,4.864645,5.6100287,2.889722,2.6757483,5.8222437,5.1098948,5.188336,5.4846077,4.737116,4.5204067,6.2226734,5.871071,5.046236,5.5028625,5.38695,4.453149,4.521351,4.775597,6.214078,6.140295,5.112291,6.436185,5.007311,3.8262806,6.296217,2.8755753,5.7041025,4.634593
t56,13.050201,2.7458124,8.779319,3.9777808,5.186346,1.6362164,5.5599823,4.74481,6.4633555,5.209064,3.8101594,4.1859374,3.2058887,6.449898,3.0432222,4.373797,6.0989842,5.6753263,4.857637,5.5935616,2.8826168,2.688504,5.8117805,5.1187143,5.192863,5.500632,4.720364,4.5254855,6.2273808,5.867684,5.057591,5.5042253,5.391482,4.4614987,4.5417275,4.783359,6.206007,6.1282372,5.126198,6.434984,5.010224,3.8354948,6.2917414,2.9143002,5.6948853,4.6292305
t57,13.038461,2.683509,8.780566,4.0090947,5.205346,1.5581585,5.57367,4.6933265,6.4568105,5.1686096,3.7675312,4.22347,3.1759655,6.430635,3.0354013,4.405263,6.0637994,5.7362766,4.850202,5.6637306,2.9303062,2.7011375,5.8100247,5.1323037,5.1380224,5.4939356,4.713775,4.545031,6.20863,5.8846397,5.045821,5.4928565,5.363986,4.4839735,4.567341,4.766311,6.257879,6.173921,5.1223545,6.448576,5.0391703,3.8471375,6.2990265,2.811527,5.6737485,4.6145864
t67,13.011356,2.7063577,8.7430525,3.987456,5.1624956,1.6220886,5.594239,4.736343,6.4605956,5.1992435,3.8249679,4.190189,3.1947005,6.468648,3.0204222,4.3739004,6.09907,5.7233605,4.856291,5.64666,2.904238,2.6586933,5.8255258,5.103044,5.1995625,5.4909573,4.7466555,4.503409,6.2522187,5.862405,5.047862,5.493734,5.393858,4.4757504,4.5150323,4.7395673,6.200736,6.123021,5.0973873,6.422189,4.992868,3.82307,6.3131623,2.8706994,5.718711,4.6546206
t68,13.033867,2.6965463,8.771318,4.000025,5.18855,1.5827761,5.580046,4.714292,6.4588885,5.180024,3.7947993,4.2016845,3.183182,6.4419804,3.0298846,4.3939767,6.0744653,5.7273097,4.851626,5.651984,2.9210517,2.690358,5.8108997,5.1184573,5.1668053,5.492121,4.7249556,4.532791,6.2266374,5.8762174,5.0441246,5.491758,5.3748345,4.4809914,4.550858,4.759835,6.2310305,6.148896,5.118688,6.4408393,5.0187902,3.8408747,6.309112,2.8248937,5.684386,4.626985
t35,13.105976,3.132927,8.796672,3.9160528,5.096495,1.7997531,5.2652583,4.9981456,6.380932,5.354161,3.9071462,4.091067,3.3245113,6.428804,3.2410455,4.295145,6.2420774,5.2283754,4.8014383,5.093936,2.7216864,2.7434065,5.7401237,5.1745706,5.366685,5.653063,4.6706424,4.4547505,6.32504,5.8134456,5.219693,5.505563,5.466755,4.3082595,4.503642,4.87262,6.0105767,5.8978457,5.228463,6.3268204,4.9463077,3.7303305,6.1883893,3.3365119,5.7406774,4.664117
t16,13.040018,3.519182,8.611831,3.920934,5.0057898,1.6702881,4.9309206,5.2125163,6.2258863,5.414439,3.8925705,4.1575446,3.377671,6.474516,3.4316869,4.225307,6.428041,4.8741064,4.737029,4.688182,2.6144812,2.7027066,5.7943106,5.244422,5.480882,5.845744,4.6817365,4.24383,6.3947196,5.739778,5.404346,5.513416,5.572314,4.0878053,4.3124433,4.8528776,5.827669,5.6897397,5.2774415,6.108067,4.9448595,3.509106,6.0542035,3.5555093,5.887005,4.830627
t17,13.023626,3.5180907,8.618926,3.9296463,4.9956875,1.6789126,4.9344974,5.2004366,6.2387066,5.4106765,3.9062538,4.156556,3.3678997,6.4651313,3.424669,4.2352843,6.4028707,4.884428,4.7391863,4.692491,2.627678,2.7096453,5.7914305,5.2574434,5.47869,5.8331,4.6968684,4.2632947,6.412415,5.7508154,5.389966,5.4894567,5.558935,4.111772,4.3356333,4.871167,5.833647,5.7140727,5.273395,6.125649,4.939805,3.5173054,6.063256,3.5310152,5.8805385,4.818262
t21,13.020259,3.57605,8.59311,3.931874,4.9690633,1.652934,4.886455,5.226312,6.232774,5.414837,3.9061716,4.1636724,3.372393,6.4734607,3.450203,4.2338815,6.4254093,4.837058,4.7352657,4.638462,2.6211839,2.698943,5.8053737,5.2737246,5.492087,5.859569,4.7117414,4.2361813,6.4390454,5.7455378,5.4115787,5.470806,5.5706973,4.09272,4.312781,4.889284,5.8115196,5.690934,5.2705026,6.098109,4.9407883,3.4830465,6.05437,3.5548923,5.911803,4.83241
