,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
t249,0.06755388,-0.32525596,-0.08883716,5.993941,-0.15060431,0.09932842,-0.20856705,-0.15323713,20.470108,12.378896,16.539003,0.6690549,0.32151702,13.049669,33.843384,6.157715,0.13841118,-1.5154572,10.247882,0.411574,1.4286047,20.148672,11.267389,19.750248,0.09329931,27.701777,-0.29358312,-0.097178385,19.765072,4.144758,-0.44730547,-0.07181569,-0.43617466,-0.1427966,-0.38392887,7.1260543,0.935476,-0.06025041,-0.36071557,0.12077019,-0.033315305,-0.99791056,0.13851847,17.067469,17.149214,-0.15322636
t294,-0.04380276,-0.34496832,-0.096591696,6.6180315,-0.17087136,0.103650175,-0.2109815,-0.13479425,22.40531,14.376014,18.00309,0.7162018,0.35756692,14.017941,36.046185,6.7748566,0.12247957,-1.6735137,11.160518,0.42218935,0.31533298,22.582342,12.020777,22.362461,0.11059396,29.600576,-0.3253171,-0.07225357,22.275469,4.0807357,-0.4569845,-0.06729026,-0.4655904,-0.16428415,-0.3654968,8.36982,0.021935977,-0.074843705,-0.35268754,0.12484766,-0.029408086,-0.7635843,0.15015405,18.277138,19.838486,-0.17816232
t400,-0.055017475,-0.34756154,-0.09600275,6.8560815,-0.1732542,0.105670996,-0.21490343,-0.13027312,22.95652,14.876988,18.591614,0.72280157,0.36951226,14.49256,36.865627,7.044559,0.12077823,-1.7279238,11.352072,0.42749014,-0.0025338237,23.308983,12.268642,23.063831,0.11498963,30.145487,-0.33366606,-0.072096124,22.940851,4.1273956,-0.4583691,-0.06729271,-0.47739017,-0.17067994,-0.3611862,8.678596,0.030139025,-0.08141228,-0.3530784,0.12852773,-0.026571564,-0.71002716,0.15348883,18.76551,20.581463,-0.18713856
t401,-0.05455153,-0.34641853,-0.09622152,6.8585687,-0.17362526,0.10581047,-0.21365397,-0.13048235,22.94545,14.879281,18.581898,0.7221279,0.36942014,14.497559,36.84555,7.0487137,0.12097198,-1.7270054,11.354924,0.42760095,-0.0018965696,23.304909,12.265325,23.055012,0.115016825,30.13032,-0.33416435,-0.07104442,22.938362,4.116534,-0.45868126,-0.067402,-0.47670147,-0.16947833,-0.36140493,8.694244,0.030401016,-0.08079676,-0.3524081,0.12878813,-0.02654011,-0.7117657,0.15341419,18.739418,20.585405,-0.18748774
t224,0.14520115,-0.3213771,-0.08730212,5.905013,-0.14716306,0.099286854,-0.20731342,-0.1571379,20.150394,12.112305,16.268208,0.661396,0.31613404,12.839805,33.49553,6.041445,0.14008781,-1.4907583,10.095516,0.40941107,1.606996,19.776127,11.184187,19.387342,0.090893745,27.447092,-0.2883637,-0.09810995,19.41156,4.1459627,-0.44464996,-0.07242117,-0.4312469,-0.14166115,-0.38514635,6.9612236,1.2310635,-0.058427576,-0.3597593,0.1204226,-0.033979934,-1.0249237,0.13705313,16.874863,16.757463,-0.15005627
t210,0.05321846,-0.3226257,-0.088237785,5.9176145,-0.14764972,0.10008142,-0.20398206,-0.15603821,20.227037,12.203151,16.245583,0.6655068,0.31754237,12.744023,33.54292,6.062921,0.13859406,-1.4953194,10.16009,0.40982962,1.5517687,19.787836,11.27874,19.559206,0.09219415,27.595669,-0.28931892,-0.08915166,19.577951,4.116476,-0.44455317,-0.07229562,-0.43303302,-0.14647128,-0.38216925,6.9959626,1.0515869,-0.058577675,-0.35897857,0.12115406,-0.03505891,-1.0059648,0.13806316,16.89775,16.872395,-0.15204908
t123,1.6221855,-0.3331081,-0.07318148,5.3455358,-0.105354436,0.10489432,-0.22140566,-0.16697499,17.217634,9.418538,12.763436,0.60773087,0.26505014,10.484146,30.172342,4.820334,0.15076837,-1.2386266,8.938462,0.4202953,3.6444733,16.213968,10.760447,15.364079,0.069659546,24.789162,-0.23314928,-0.032533936,15.538913,4.594824,-0.41543102,-0.07605473,-0.35805085,-0.14150512,-0.37240094,5.4126954,3.4909484,-0.0602844,-0.34133258,0.12060084,-0.03379711,-1.3074076,0.13091123,15.033209,12.691754,-0.1376105
t33,4.2413235,-0.3309079,-0.049101885,4.097836,-0.047603335,0.1184482,-0.21792562,-0.12886895,12.438041,4.628175,5.2116313,0.54378915,0.1705507,4.537469,24.266396,2.6398194,0.16162078,-0.7414334,7.796979,0.42770025,8.298823,9.069392,10.875233,9.583961,0.048405267,21.135042,-0.13407224,1.4082103,9.222046,4.795849,-0.36379054,-0.081629656,-0.23153092,-0.22692657,-0.35711947,2.5865705,6.1885905,-0.05056502,-0.328593,0.12557846,-0.05161459,-1.7360415,0.12987663,11.390326,5.68711,-0.15774383
t27,8.9963875,-0.2881357,0.63739854,2.2352085,0.28840047,0.14704068,-0.17465243,-0.06600716,8.819158,-0.11809956,0.140928,0.48296088,0.10596086,2.1095417,19.535227,1.9441999,0.21176377,-0.35455957,4.9904366,0.4425013,13.048515,2.4592547,9.715635,2.8938565,0.01770735,16.02263,-0.034095354,1.3736799,1.4589946,6.3583364,-0.2910518,-0.08484404,-0.099121384,-0.2904939,-0.3251368,-0.09117555,9.578841,-0.029515766,-0.34092686,0.2076871,-0.04782019,-1.9509603,0.11126328,7.835463,-0.45880893,-0.23065913
t30,7.286348,-0.2922205,-0.013390188,3.4146307,-0.05550339,0.16746299,-0.1686027,-0.08104182,11.748014,0.60629004,0.23768194,0.45847678,0.13125193,0.27970582,21.974798,0.7251984,0.16950238,-0.46899104,6.742972,0.29826906,14.687558,2.8059254,11.588201,4.545627,0.029424049,19.027397,-0.062674165,1.9158564,2.3911984,4.3872776,-0.2977609,-0.08441969,-0.1414122,-0.42651594,-0.32798475,-0.016383281,7.54242,-0.040492136,-0.34664482,0.26140127,-0.07387234,-1.5616477,0.10455146,11.878549,-0.015212088,-0.21802098
t31,7.2335296,-0.28922665,-0.015033259,3.445027,-0.05874644,0.16887125,-0.17020454,-0.08136689,11.952172,0.70943284,0.26901186,0.45693955,0.13293998,0.22857969,22.163782,0.6516702,0.16769482,-0.47614565,6.7772627,0.2897446,14.77042,2.8512151,11.701179,4.619237,0.02987785,19.146872,-0.06467905,1.9484261,2.4179943,4.2742186,-0.3002996,-0.084364094,-0.14139402,-0.43141845,-0.330315,-0.012435653,7.441894,-0.04047632,-0.34968108,0.26702413,-0.07513206,-1.5352474,0.106260836,12.148997,0.034764882,-0.21868286
t32,7.210547,-0.28704974,-0.015199057,3.4641256,-0.059370805,0.16880962,-0.17147613,-0.0813292,11.99432,0.73939425,0.28942278,0.45451954,0.13319612,0.25476983,22.196814,0.6440134,0.1672226,-0.47766605,6.7797627,0.28800732,14.738792,2.8933606,11.699359,4.6450396,0.03026803,19.176123,-0.06579875,1.9474074,2.4555774,4.2462015,-0.30091974,-0.084292784,-0.14397937,-0.43149385,-0.33055747,-0.011286535,7.4054427,-0.04122917,-0.34942558,0.26718548,-0.07448751,-1.537693,0.10643245,12.170634,0.09467669,-0.21826062
t62,2.9026175,-0.2686177,-0.058932338,5.85377,-0.12787287,0.17543498,-0.14743133,-0.12661563,17.090525,6.0030847,3.0925193,0.42667612,0.19977477,0.017154865,26.970284,-0.021709124,0.09214305,-0.780421,8.587302,0.17328581,12.718961,8.178409,13.7841625,10.9909,0.071545504,25.046396,-0.15013605,2.8544135,9.057377,1.5922831,-0.3264935,-0.07667577,-0.25196797,-0.5141513,-0.29214293,2.852714,2.6574962,-0.084599085,-0.32737666,0.2679537,-0.07203241,-1.1474164,0.12996832,18.075758,8.415093,-0.17430484
t63,3.384299,-0.26718232,-0.054810576,5.724261,-0.124677256,0.17769648,-0.14780821,-0.12258251,16.774,5.410879,2.763596,0.42243898,0.19422837,0.024299487,26.65591,-0.02189656,0.09875576,-0.75183606,8.421231,0.16798952,13.148894,7.535567,13.672404,10.314097,0.06762616,24.554062,-0.14161667,2.7019365,8.235993,1.7051752,-0.32106325,-0.077871904,-0.24494968,-0.52055055,-0.29218757,2.5142229,3.099594,-0.082672626,-0.3298082,0.27725232,-0.073404,-1.1594667,0.12549418,17.774956,7.54981,-0.17859854
t51,4.4832726,-0.27203792,-0.04530137,5.3569307,-0.1155993,0.1823267,-0.15193592,-0.11910478,16.069973,4.1723495,2.0158296,0.41743386,0.18147326,0.03297918,25.979086,-0.019626433,0.11214362,-0.6919617,7.9768815,0.17125069,14.068799,6.2249055,13.504639,8.731807,0.05813705,23.48317,-0.12219477,2.4146023,6.474694,2.0829298,-0.3125714,-0.07986089,-0.22618024,-0.5316242,-0.2918572,1.7590474,4.079054,-0.07566773,-0.3376302,0.29291666,-0.07498513,-1.19646,0.11667262,17.115833,5.650046,-0.19184008
t49,4.987292,-0.27464142,-0.040263522,5.1764483,-0.110510305,0.18471281,-0.15449722,-0.113522425,15.757248,3.561062,1.640274,0.4149444,0.17563382,0.03867046,25.645218,-0.01901828,0.11887902,-0.66291255,7.7691007,0.17202385,14.509581,5.5898113,13.405064,8.000673,0.05388069,22.959803,-0.113514066,2.2956474,5.6320467,2.2576814,-0.3085303,-0.08087323,-0.21700282,-0.53338546,-0.29282972,1.3950973,4.583741,-0.072383046,-0.3409217,0.30141762,-0.07560541,-1.2128029,0.11316416,16.781982,4.740285,-0.19847894
t44,5.062872,-0.27437356,-0.03936654,5.1316175,-0.109472804,0.18369457,-0.15791295,-0.111754425,15.633137,3.4610589,1.6385276,0.41821852,0.17487611,0.036545437,25.56868,0.011668049,0.121295795,-0.65619475,7.7455235,0.18028621,14.48206,5.564336,13.345325,7.8938975,0.053606227,22.847673,-0.11173766,2.2561662,5.5662346,2.3533924,-0.3086289,-0.08137223,-0.21701293,-0.5256523,-0.293688,1.3777119,4.680974,-0.07271505,-0.33842704,0.2968295,-0.0740478,-1.2321332,0.11256243,16.579264,4.621089,-0.19921903
t46,5.20782,-0.27259994,-0.03870347,5.1623716,-0.11022838,0.18656841,-0.15601003,-0.11384748,15.708843,3.3392653,1.4783251,0.4132891,0.17450598,0.044001464,25.668228,-0.02206925,0.121596396,-0.655043,7.6793933,0.17189163,14.770567,5.332948,13.443402,7.7263618,0.05265405,22.832315,-0.11151974,2.2340477,5.281578,2.263193,-0.30630168,-0.081670225,-0.21543482,-0.54024035,-0.29035845,1.2480587,4.744014,-0.07458499,-0.3402073,0.3057559,-0.076383695,-1.2247319,0.110981606,16.788073,4.4280424,-0.20054305
t128,0.250716,-0.25184402,-0.085325286,6.9546447,-0.17024389,0.17099813,-0.14858165,-0.15881576,19.45418,9.271992,4.9189,0.42389256,0.23094262,0.023406494,29.485552,-0.099624716,0.053656273,-0.9698303,9.632864,0.15427525,11.443609,11.15737,14.593541,14.846574,0.09547241,28.227873,-0.21185187,3.4018097,13.449762,0.18489759,-0.3579957,-0.074540295,-0.30072385,-0.53636,-0.3045413,4.72462,0.06369567,-0.11558824,-0.31563324,0.25476933,-0.076229766,-1.023926,0.15414141,20.552681,13.588134,-0.14912459
t140,-0.022171535,-0.2424107,-0.08709469,7.1532283,-0.17704006,0.17099512,-0.14220871,-0.16372332,19.956766,10.019022,5.6672425,0.43321228,0.24168877,0.0019693272,30.08789,-0.07679244,0.044020843,-1.0248462,9.89204,0.1615238,10.8849325,11.914942,14.558267,15.816218,0.10123676,29.003412,-0.22561787,3.5198984,14.613022,0.07070033,-0.36624253,-0.07245936,-0.31207913,-0.53282696,-0.30140936,5.1382785,0.010633662,-0.12435311,-0.31257084,0.25398827,-0.07615138,-0.9830957,0.15991509,21.067877,14.80859,-0.14445703
t141,-0.046556506,-0.23400642,-0.08880635,7.320185,-0.18423082,0.17207703,-0.13146521,-0.16214453,20.504536,10.565039,6.353144,0.4466586,0.25291437,0.18468256,30.64775,-0.04347333,0.037243094,-1.0706502,10.153123,0.15993284,10.45759,12.497676,14.606229,16.768396,0.10595392,29.733084,-0.23546043,3.5159233,15.589735,0.0028940924,-0.37044847,-0.07165617,-0.32708395,-0.5407736,-0.3003713,5.501381,0.021032808,-0.12868786,-0.31264436,0.2562554,-0.076663956,-0.93681395,0.16121937,21.45848,15.668318,-0.14411561
t112,0.70269555,-0.25366032,-0.08150018,6.8324356,-0.16376162,0.17119277,-0.15290879,-0.15269987,19.066854,8.700364,4.5681124,0.4179253,0.22462024,0.029638574,29.064077,-0.08884824,0.059966173,-0.93443435,9.447247,0.15278782,11.714463,10.640465,14.516721,14.166931,0.09155806,27.649052,-0.20105669,3.340394,12.673278,0.3942147,-0.35051173,-0.075704746,-0.29526338,-0.5380942,-0.30220318,4.41181,0.5486252,-0.11082431,-0.31690326,0.25483236,-0.07495502,-1.0538417,0.14859435,20.162804,12.698288,-0.15325512
t52,5.046244,-0.2708722,-0.04048374,5.27234,-0.11518537,0.18729337,-0.15566052,-0.116023,15.941222,3.5429769,1.5639565,0.4119232,0.17659183,0.048654523,25.891752,-0.03785782,0.11946962,-0.66701,7.7527347,0.16424212,14.769295,5.486232,13.567165,7.9601655,0.05417287,23.071585,-0.11525653,2.2573028,5.512267,2.1136444,-0.30690026,-0.08167899,-0.22049369,-0.5469343,-0.288978,1.3601384,4.5619826,-0.07663276,-0.33906153,0.30814123,-0.07649032,-1.207379,0.11183185,17.086939,4.7601924,-0.19848669
t50,5.220373,-0.27176318,-0.038617004,5.2011666,-0.111884326,0.1876888,-0.1548539,-0.11424767,15.783751,3.3310602,1.4501717,0.41226196,0.17478548,0.047868792,25.737642,-0.02835772,0.12172368,-0.65556884,7.679268,0.16759168,14.8768215,5.2807827,13.49789,7.692518,0.052605607,22.879745,-0.11143657,2.2151093,5.236852,2.2077034,-0.30580124,-0.08169029,-0.21649753,-0.5451159,-0.28864804,1.2320131,4.7296276,-0.074379764,-0.34050515,0.30855474,-0.07647496,-1.2175707,0.11073852,16.916628,4.4320354,-0.20083363
t53,4.601283,-0.2694044,-0.044641007,5.4390135,-0.117955245,0.18496837,-0.15287603,-0.11877644,16.218117,4.072089,1.9216571,0.41474932,0.18204522,0.03831501,26.20308,-0.023717152,0.11401024,-0.6939506,7.948611,0.16717926,14.349626,6.0837507,13.612678,8.599402,0.05803759,23.540476,-0.12328069,2.3429525,6.29254,1.9748065,-0.31220865,-0.08079691,-0.22957055,-0.54005533,-0.28967994,1.6918926,4.160565,-0.078583084,-0.33668342,0.29775938,-0.07562812,-1.1989696,0.11592135,17.34204,5.577091,-0.19304168
t71,3.5696714,-0.264778,-0.05334129,5.7700214,-0.12714349,0.18070817,-0.15228634,-0.12766743,16.921217,5.2805343,2.6663666,0.4166533,0.194267,0.02649973,26.954504,-0.014317614,0.10159821,-0.7578506,8.306797,0.16604584,13.519633,7.313169,13.832076,10.033958,0.066781044,24.618073,-0.14190826,2.5633762,7.978575,1.5962371,-0.32179266,-0.07918983,-0.24843961,-0.5349114,-0.29146343,2.3835046,3.2409656,-0.08490617,-0.33234408,0.28335795,-0.07463916,-1.1775519,0.12495749,18.026178,7.4109,-0.1828899
t72,3.2278857,-0.26372007,-0.056288715,5.8693714,-0.13048826,0.17909174,-0.1530018,-0.12974687,17.14294,5.699643,2.9161403,0.42021054,0.1980904,0.021562384,27.170677,-0.013795146,0.097608134,-0.7771342,8.429368,0.167072,13.227837,7.7246647,13.884338,10.518893,0.06960064,24.95938,-0.14800389,2.6475906,8.5332365,1.4819719,-0.32490394,-0.07852554,-0.25462398,-0.5300104,-0.2929438,2.624674,2.9272935,-0.08665391,-0.33039048,0.27786532,-0.07403577,-1.1685222,0.12811208,18.200361,7.9968896,-0.1788179
t34,6.7246504,-0.28503314,-0.02162819,4.1326475,-0.077770196,0.17970791,-0.1643776,-0.090579115,13.5936575,1.4280475,0.5703064,0.42958683,0.14874029,0.014717005,23.614258,0.32779974,0.15076402,-0.539833,7.028907,0.23066038,15.200548,3.4988794,12.488641,5.4587893,0.036935087,20.50582,-0.07837264,1.9491278,3.0573792,3.4265146,-0.30002353,-0.08377948,-0.16939029,-0.48844966,-0.31378296,0.15974562,6.558636,-0.053109895,-0.35096845,0.2947018,-0.075352214,-1.3850613,0.105167136,14.152898,1.3396705,-0.21796662
t37,5.5631223,-0.28515488,-0.033020478,4.5545464,-0.090331994,0.17520052,-0.16748281,-0.09940614,14.454486,2.7447195,1.4907403,0.43315327,0.16170278,0.08799351,24.54201,0.3860407,0.13531624,-0.61733603,7.477281,0.22656713,14.213367,5.065934,12.701818,7.0805492,0.046527512,21.69648,-0.09919656,2.1482115,4.9270945,2.9585218,-0.31042933,-0.08225408,-0.18986425,-0.48108214,-0.3167123,1.0554765,5.4903975,-0.06033321,-0.34680203,0.27764195,-0.07294307,-1.3301508,0.11333046,15.0134535,3.422775,-0.20478046
t38,4.8984127,-0.28380585,-0.040255524,4.7905135,-0.098783754,0.17266917,-0.16461502,-0.106549636,14.906901,3.5698216,2.052428,0.435213,0.17033154,0.18845885,25.054361,0.34998095,0.12558413,-0.6589223,7.745794,0.2220467,13.627889,5.997182,12.864357,8.076462,0.052180044,22.366426,-0.11228663,2.2704034,6.083471,2.6414003,-0.31654257,-0.08144827,-0.2039616,-0.47728762,-0.31789574,1.5624316,4.853318,-0.062590994,-0.34134245,0.27036265,-0.07087359,-1.2922125,0.11810336,15.502433,4.687609,-0.19677828
t39,5.9444613,-0.28703004,-0.02939957,4.468414,-0.08779461,0.1770364,-0.16570628,-0.097901784,14.30362,2.3897402,1.212219,0.42547846,0.15931417,0.01873522,24.42047,0.35212848,0.13860191,-0.60183126,7.387764,0.22250898,14.558767,4.6781588,12.758469,6.6765227,0.044071857,21.455154,-0.09358832,2.109362,4.4366493,3.0135238,-0.307625,-0.08340588,-0.18792735,-0.4888631,-0.31923324,0.81225824,5.7835197,-0.059305046,-0.35012263,0.28498796,-0.074025065,-1.3358248,0.112545125,14.944983,2.8703794,-0.21015145
t40,6.55237,-0.28772017,-0.02310343,4.2435436,-0.079074025,0.18025345,-0.16469957,-0.09246243,13.895856,1.6521853,0.72697693,0.42334405,0.15213396,0.011620068,23.992062,0.35317138,0.14684096,-0.5622149,7.148754,0.22394748,15.165721,3.836589,12.656785,5.7420707,0.038912818,20.84041,-0.08158813,1.9676945,3.368305,3.2408173,-0.30129147,-0.084183045,-0.17478833,-0.49529806,-0.31830034,0.3123781,6.371011,-0.054117788,-0.35431996,0.29632023,-0.07529374,-1.3540713,0.107950166,14.56044,1.7266675,-0.21891947
t55,4.036764,-0.2874999,-0.046728812,5.191281,-0.106033504,0.17086105,-0.15782072,-0.11944054,15.768565,4.652582,2.6444726,0.43245083,0.18421325,0.28748596,26.093979,0.34943768,0.115439884,-0.72954845,8.252527,0.20724253,13.071778,7.1638045,13.328324,9.515977,0.06041168,23.635307,-0.12746991,2.488438,7.5666127,2.2237253,-0.3202718,-0.08035917,-0.22658259,-0.48806912,-0.31901005,2.1215606,4.006655,-0.06947769,-0.3456444,0.2618898,-0.07239061,-1.2436943,0.1265248,16.60803,6.2287745,-0.18891165
t56,4.5016174,-0.28755444,-0.042270917,5.025008,-0.10063682,0.1730929,-0.1579477,-0.11510799,15.47633,4.1152773,2.28828,0.4306287,0.17892686,0.19756421,25.760939,0.3440077,0.12089592,-0.70089126,8.057868,0.20907138,13.487403,6.5640497,13.243844,8.83813,0.056574535,23.180439,-0.1191584,2.3849525,6.7947907,2.37886,-0.31653243,-0.081100926,-0.21763352,-0.49174875,-0.3186671,1.7773609,4.430744,-0.06731283,-0.34717447,0.2697021,-0.07300835,-1.2570037,0.12277588,16.29456,5.415809,-0.19475529
t57,4.026139,-0.28838602,-0.047468197,5.167119,-0.10492574,0.17114468,-0.15547806,-0.119887605,15.849685,4.7155256,2.6645036,0.43040064,0.18512514,0.31299266,26.141834,0.33916503,0.11549343,-0.73205477,8.252634,0.2040396,13.053465,7.2001705,13.368577,9.539503,0.060511194,23.665524,-0.12879033,2.4912732,7.571457,2.1744208,-0.32127833,-0.08011117,-0.22683819,-0.48804414,-0.31962952,2.1165624,3.9892287,-0.070795216,-0.34586093,0.26392153,-0.07234719,-1.2382522,0.12672172,16.667988,6.30746,-0.18693584
t67,3.922178,-0.28792742,-0.048274953,5.2091193,-0.105247326,0.170686,-0.15384616,-0.12213806,15.935182,4.8409886,2.755457,0.42818588,0.18691243,0.33524442,26.239653,0.3500938,0.11510971,-0.74181706,8.274099,0.20389597,12.952516,7.3483634,13.423533,9.67704,0.061438974,23.779696,-0.13112123,2.493355,7.755909,2.1389287,-0.32208788,-0.080086954,-0.22900203,-0.48830914,-0.31834936,2.1763382,3.8976686,-0.070404865,-0.3448698,0.26188126,-0.072507165,-1.2329167,0.12754548,16.775932,6.5146265,-0.1860597
